date,division,up,down,level,up_ch,down_ch,total,up_sh,down_sh,level_sh,change_sh,division_s,division_sh,date2,date4,year,month,quarter
180,2,465,113,2982,.12531322,-.048940718,3560,.13061798,.031741574,.83764046,.16235955,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-01-2003,2003-01-01,2003,1,1
180,4,433,158,2704,.066694222,-.14306152,3295,.13141122,.047951441,.82063735,.17936267,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-01-2003,2003-01-01,2003,1,1
180,7,1209,187,2579,.10476191,-.1,3975,.30415094,.047044024,.64880502,.35119498,Transport,Transport,01-01-2003,2003-01-01,2003,1,1
180,5,773,2509,8776,.12163181,-.18367349,12058,.064106815,.20807762,.72781557,.27218443,"Furnishings, household equipment and maintenance",Household,01-01-2003,2003-01-01,2003,1,1
180,9,688,1055,6880,.12853369,-.1669454,8623,.079786614,.12234721,.79786617,.20213383,Recreation and culture,Recreation & culture,01-01-2003,2003-01-01,2003,1,1
180,12,758,472,5763,.13711892,-.12517226,6993,.10839411,.067496069,.82410985,.17589018,Miscellaneous goods and services,Misc,01-01-2003,2003-01-01,2003,1,1
180,11,340,128,8037,.080021709,-.06666667,8505,.039976485,.015049971,.94497353,.055026457,Restaurants and Hotels,Restaurants & Hotels,01-01-2003,2003-01-01,2003,1,1
180,8,49,25,202,.092888102,-.13629144,276,.17753623,.090579711,.73188406,.26811594,Communication,Communication,01-01-2003,2003-01-01,2003,1,1
180,3,1365,3080,11583,.22222222,-.25,16028,.085163467,.19216372,.72267282,.27732718,Clothing and footwear,Clothing and footwear,01-01-2003,2003-01-01,2003,1,1
181,7,382,59,2473,.073231705,-.10503444,2914,.13109128,.020247083,.84866166,.15133837,Transport,Transport,01-02-2003,2003-02-01,2003,2,1
181,9,470,378,5591,.14732245,-.16685212,6439,.072992697,.058704767,.86830252,.13169746,Recreation and culture,Recreation & culture,01-02-2003,2003-02-01,2003,2,1
181,2,297,177,2377,.048215371,-.058013067,2851,.10417397,.062083479,.83374256,.16625746,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-02-2003,2003-02-01,2003,2,1
181,12,375,178,5010,.090909094,-.099909969,5563,.067409672,.031997126,.90059322,.099406794,Miscellaneous goods and services,Misc,01-02-2003,2003-02-01,2003,2,1
181,1,2357,1243,13609,.11111113,-.11148039,17209,.13696322,.072229646,.79080713,.20919287,Food and non-alcoholic beverages,Food & drink,01-02-2003,2003-02-01,2003,2,1
181,6,67,27,1092,.1004016,-.11724143,1186,.056492411,.022765599,.92074198,.07925801,Health,Health,01-02-2003,2003-02-01,2003,2,1
181,5,910,625,7759,.17236991,-.13814482,9294,.097912632,.067247689,.8348397,.16516033,"Furnishings, household equipment and maintenance",Household,01-02-2003,2003-02-01,2003,2,1
181,4,162,59,2488,.15898567,-.095004201,2709,.059800666,.021779254,.91842008,.081579924,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-02-2003,2003-02-01,2003,2,1
181,3,1175,808,9201,.29298484,-.21588579,11184,.1050608,.072246067,.82269311,.17730686,Clothing and footwear,Clothing and footwear,01-02-2003,2003-02-01,2003,2,1
181,8,16,7,89,.25062656,-.16655548,112,.14285715,.0625,.79464287,.20535715,Communication,Communication,01-02-2003,2003-02-01,2003,2,1
181,11,259,92,5186,.074175842,-.12091555,5537,.046776231,.016615495,.93660825,.06339173,Restaurants and Hotels,Restaurants & Hotels,01-02-2003,2003-02-01,2003,2,1
182,2,311,296,3094,.048991375,-.080710247,3701,.084031343,.079978384,.83599025,.16400972,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-03-2003,2003-03-01,2003,3,1
182,9,549,913,8416,.11852317,-.13514431,9878,.055578053,.092427619,.85199434,.14800566,Recreation and culture,Recreation & culture,01-03-2003,2003-03-01,2003,3,1
182,7,796,57,3041,.076919198,-.085594073,3894,.20441705,.014637904,.78094506,.21905495,Transport,Transport,01-03-2003,2003-03-01,2003,3,1
182,11,905,182,8613,.063655034,-.084101386,9700,.093298972,.018762887,.88793814,.11206186,Restaurants and Hotels,Restaurants & Hotels,01-03-2003,2003-03-01,2003,3,1
182,8,25,5,113,.11116052,-.16669445,143,.17482518,.034965035,.79020977,.20979021,Communication,Communication,01-03-2003,2003-03-01,2003,3,1
182,6,73,21,1649,.071386412,-.086473837,1743,.041881815,.012048192,.94607002,.053930007,Health,Health,01-03-2003,2003-03-01,2003,3,1
182,1,3145,1849,17319,.10000002,-.11842102,22313,.14094922,.08286649,.77618426,.22381571,Food and non-alcoholic beverages,Food & drink,01-03-2003,2003-03-01,2003,3,1
182,4,170,99,3361,.10084822,-.10025065,3630,.046831954,.027272727,.92589533,.074104682,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-03-2003,2003-03-01,2003,3,1
182,3,1146,1042,11523,.25,-.2,13711,.083582528,.075997375,.84042013,.1595799,Clothing and footwear,Clothing and footwear,01-03-2003,2003-03-01,2003,3,1
182,5,1569,902,10221,.17819698,-.15954766,12692,.12362118,.071068391,.80531043,.19468957,"Furnishings, household equipment and maintenance",Household,01-03-2003,2003-03-01,2003,3,1
182,12,506,248,6875,.095238119,-.12532245,7629,.066325858,.032507539,.90116662,.098833397,Miscellaneous goods and services,Misc,01-03-2003,2003-03-01,2003,3,1
183,1,2245,1581,15880,.10185186,-.13242258,19706,.11392469,.080229372,.80584592,.19415405,Food and non-alcoholic beverages,Food & drink,01-04-2003,2003-04-01,2003,4,2
183,4,106,215,3172,.092692167,-.17394012,3493,.030346407,.061551675,.90810192,.091898084,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-04-2003,2003-04-01,2003,4,2
183,5,776,1496,9076,.11523488,-.15003751,11348,.068382092,.1318294,.79978853,.2002115,"Furnishings, household equipment and maintenance",Household,01-04-2003,2003-04-01,2003,4,2
183,7,186,338,3348,.083505973,-.10942186,3872,.04803719,.087293386,.86466944,.13533057,Transport,Transport,01-04-2003,2003-04-01,2003,4,2
183,12,455,253,6371,.10932247,-.11834322,7079,.064274617,.035739511,.89998585,.10001413,Miscellaneous goods and services,Misc,01-04-2003,2003-04-01,2003,4,2
183,9,599,645,7652,.12508604,-.1465517,8896,.067333631,.072504498,.86016184,.13983813,Recreation and culture,Recreation & culture,01-04-2003,2003-04-01,2003,4,2
183,3,585,847,10578,.23572704,-.2002002,12010,.048709407,.070524566,.88076603,.11923397,Clothing and footwear,Clothing and footwear,01-04-2003,2003-04-01,2003,4,2
183,2,1089,159,2012,.057306603,-.10101014,3260,.33404908,.048773006,.6171779,.3828221,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-04-2003,2003-04-01,2003,4,2
183,8,2,27,87,.18769558,-.12515645,116,.017241379,.23275863,.75,.25,Communication,Communication,01-04-2003,2003-04-01,2003,4,2
183,11,782,168,8444,.06339182,-.073530808,9394,.083244622,.017883755,.8988716,.10112838,Restaurants and Hotels,Restaurants & Hotels,01-04-2003,2003-04-01,2003,4,2
183,6,67,29,1503,.063461542,-.14979641,1599,.04190119,.018136336,.93996251,.060037524,Health,Health,01-04-2003,2003-04-01,2003,4,2
184,3,868,844,11101,.25,-.18265848,12813,.067743696,.065870598,.8663857,.1336143,Clothing and footwear,Clothing and footwear,01-05-2003,2003-05-01,2003,5,2
184,4,130,313,3037,.072394535,-.07692308,3480,.037356321,.08994253,.87270117,.12729885,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-05-2003,2003-05-01,2003,5,2
184,8,12,6,98,.15037593,-.13154475,116,.10344828,.05172414,.84482759,.15517242,Communication,Communication,01-05-2003,2003-05-01,2003,5,2
184,12,388,255,6532,.10025128,-.10006671,7175,.054076657,.03554007,.91038328,.089616731,Miscellaneous goods and services,Misc,01-05-2003,2003-05-01,2003,5,2
184,1,2329,1674,16108,.13061464,-.13671619,20111,.11580727,.083238028,.8009547,.1990453,Food and non-alcoholic beverages,Food & drink,01-05-2003,2003-05-01,2003,5,2
184,2,580,235,2503,.021198349,-.083838657,3318,.17480409,.0708258,.75437009,.24562989,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-05-2003,2003-05-01,2003,5,2
184,6,95,23,1514,.054802977,-.16666667,1632,.058210783,.014093137,.92769605,.072303921,Health,Health,01-05-2003,2003-05-01,2003,5,2
184,7,179,730,2982,.091743119,-.10587183,3891,.046003599,.18761244,.76638395,.23361604,Transport,Transport,01-05-2003,2003-05-01,2003,5,2
184,9,610,661,7882,.12057105,-.14917749,9153,.066644818,.072216757,.8611384,.13886157,Recreation and culture,Recreation & culture,01-05-2003,2003-05-01,2003,5,2
184,5,1367,803,9460,.16722408,-.10738637,11630,.11754084,.069045573,.81341356,.18658641,"Furnishings, household equipment and maintenance",Household,01-05-2003,2003-05-01,2003,5,2
184,11,1031,155,8432,.05718952,-.096239999,9618,.10719484,.016115617,.87668955,.12331046,Restaurants and Hotels,Restaurants & Hotels,01-05-2003,2003-05-01,2003,5,2
185,5,786,1055,10257,.15384619,-.15627117,12098,.064969413,.087204494,.84782606,.15217391,"Furnishings, household equipment and maintenance",Household,01-06-2003,2003-06-01,2003,6,2
185,4,147,169,3182,.10319836,-.12350208,3498,.042024013,.048313323,.90966266,.090337336,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-06-2003,2003-06-01,2003,6,2
185,12,394,235,6782,.12729186,-.1538462,7411,.053164214,.031709623,.91512614,.08487384,Miscellaneous goods and services,Misc,01-06-2003,2003-06-01,2003,6,2
185,6,69,28,1554,.10520487,-.1101243,1651,.041792855,.016959418,.9412477,.058752272,Health,Health,01-06-2003,2003-06-01,2003,6,2
185,11,466,113,9259,.05761452,-.078441575,9838,.047367349,.011486074,.94114655,.058853425,Restaurants and Hotels,Restaurants & Hotels,01-06-2003,2003-06-01,2003,6,2
185,2,292,214,2903,.037546959,-.067305967,3409,.085655615,.062775008,.85156935,.14843062,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-06-2003,2003-06-01,2003,6,2
185,7,162,505,3244,.083479442,-.12041336,3911,.041421629,.12912299,.82945538,.17054462,Transport,Transport,01-06-2003,2003-06-01,2003,6,2
185,9,594,562,8168,.14006075,-.14585981,9324,.063706562,.06027456,.87601888,.12398112,Recreation and culture,Recreation & culture,01-06-2003,2003-06-01,2003,6,2
185,1,2204,1756,16505,.1303643,-.13538612,20465,.10769606,.085805036,.80649889,.1935011,Food and non-alcoholic beverages,Food & drink,01-06-2003,2003-06-01,2003,6,2
185,8,1,27,111,.14287756,-.11117288,139,.0071942448,.19424461,.79856116,.20143886,Communication,Communication,01-06-2003,2003-06-01,2003,6,2
185,3,716,1014,12099,.20030051,-.2002002,13829,.051775254,.073324174,.87490058,.12509942,Clothing and footwear,Clothing and footwear,01-06-2003,2003-06-01,2003,6,2
186,1,2394,1956,16139,.10924681,-.10926816,20489,.11684319,.095465861,.78769094,.21230905,Food and non-alcoholic beverages,Food & drink,01-07-2003,2003-07-01,2003,7,3
186,5,794,1554,9864,.14595774,-.14285715,12212,.065018013,.12725188,.80773008,.19226989,"Furnishings, household equipment and maintenance",Household,01-07-2003,2003-07-01,2003,7,3
186,3,868,2094,10696,.22693235,-.25,13658,.063552499,.15331674,.78313076,.21686924,Clothing and footwear,Clothing and footwear,01-07-2003,2003-07-01,2003,7,3
186,2,1168,339,1917,.0238095,-.06934955,3424,.34112149,.09900701,.55987149,.44012851,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-07-2003,2003-07-01,2003,7,3
186,4,202,95,3230,.085714325,-.096604705,3527,.057272468,.026935073,.91579247,.084207542,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-07-2003,2003-07-01,2003,7,3
186,6,81,38,1534,.10153744,-.17777777,1653,.049001817,.022988506,.92800969,.071990326,Health,Health,01-07-2003,2003-07-01,2003,7,3
186,12,335,392,6759,.1005134,-.13333334,7486,.044750199,.052364413,.90288538,.097114608,Miscellaneous goods and services,Misc,01-07-2003,2003-07-01,2003,7,3
186,7,351,195,3342,.087761194,-.14631233,3888,.090277776,.050154321,.85956788,.14043209,Transport,Transport,01-07-2003,2003-07-01,2003,7,3
186,8,5,25,112,.11115228,-.074101523,142,.035211269,.17605634,.78873241,.21126761,Communication,Communication,01-07-2003,2003-07-01,2003,7,3
186,11,412,112,9380,.074705482,-.071179777,9904,.041599356,.011308562,.94709206,.052907918,Restaurants and Hotels,Restaurants & Hotels,01-07-2003,2003-07-01,2003,7,3
186,9,545,774,8125,.14289796,-.16261971,9444,.057708599,.081956796,.86033458,.1396654,Recreation and culture,Recreation & culture,01-07-2003,2003-07-01,2003,7,3
187,8,4,31,109,.36802483,-.1719745,144,.027777778,.21527778,.75694442,.24305555,Communication,Communication,01-08-2003,2003-08-01,2003,8,3
187,2,310,168,2975,.055700615,-.0557952,3453,.089777008,.048653346,.86156964,.13843036,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-08-2003,2003-08-01,2003,8,3
187,1,2338,1681,16270,.099999979,-.11896549,20289,.11523486,.082852781,.80191237,.19808763,Food and non-alcoholic beverages,Food & drink,01-08-2003,2003-08-01,2003,8,3
187,12,511,236,6688,.10561057,-.12637287,7435,.068728983,.031741761,.89952928,.10047074,Miscellaneous goods and services,Misc,01-08-2003,2003-08-01,2003,8,3
187,6,60,46,1549,.072727248,-.17392322,1655,.036253776,.027794562,.93595165,.064048335,Health,Health,01-08-2003,2003-08-01,2003,8,3
187,11,359,151,9434,.05973487,-.086391121,9944,.036102172,.015185036,.94871277,.051287208,Restaurants and Hotels,Restaurants & Hotels,01-08-2003,2003-08-01,2003,8,3
187,9,704,708,8078,.13403857,-.13422821,9490,.074183352,.074604847,.85121179,.1487882,Recreation and culture,Recreation & culture,01-08-2003,2003-08-01,2003,8,3
187,4,245,78,3230,.10890151,-.10012533,3553,.068955809,.021953279,.90909094,.090909086,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-08-2003,2003-08-01,2003,8,3
187,3,1798,1094,10233,.25014076,-.20000002,13125,.13699047,.08335238,.77965713,.22034284,Clothing and footwear,Clothing and footwear,01-08-2003,2003-08-01,2003,8,3
187,7,571,82,3232,.086956523,-.11576964,3885,.14697555,.021106821,.83191764,.16808237,Transport,Transport,01-08-2003,2003-08-01,2003,8,3
187,5,928,1043,10192,.14545912,-.110011,12163,.076296963,.085751869,.83795118,.16204883,"Furnishings, household equipment and maintenance",Household,01-08-2003,2003-08-01,2003,8,3
188,2,190,256,2948,.069157928,-.071942464,3394,.055981144,.075427227,.86859161,.13140836,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-09-2003,2003-09-01,2003,9,3
188,9,450,645,8201,.11228307,-.14057502,9296,.048407916,.069384679,.88220739,.11779259,Recreation and culture,Recreation & culture,01-09-2003,2003-09-01,2003,9,3
188,6,76,31,1562,.13377933,-.13403362,1669,.04553625,.018573996,.93588978,.064110249,Health,Health,01-09-2003,2003-09-01,2003,9,3
188,7,468,67,3216,.073780641,-.090242818,3751,.12476673,.017861903,.85737139,.14262864,Transport,Transport,01-09-2003,2003-09-01,2003,9,3
188,12,365,227,6755,.10555556,-.12060302,7347,.04968014,.030896965,.91942286,.080577105,Miscellaneous goods and services,Misc,01-09-2003,2003-09-01,2003,9,3
188,11,741,127,8994,.065624997,-.078001283,9862,.075136892,.012877712,.9119854,.088014603,Restaurants and Hotels,Restaurants & Hotels,01-09-2003,2003-09-01,2003,9,3
188,3,1270,838,10862,.25,-.17777778,12970,.097918272,.064610638,.83747107,.1625289,Clothing and footwear,Clothing and footwear,01-09-2003,2003-09-01,2003,9,3
188,1,2248,1907,16037,.093490645,-.11010101,20192,.11133122,.094443344,.79422545,.20577456,Food and non-alcoholic beverages,Food & drink,01-09-2003,2003-09-01,2003,9,3
188,4,284,152,3126,.090961039,-.10259125,3562,.079730488,.042672656,.87759686,.12240314,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-09-2003,2003-09-01,2003,9,3
188,8,3,42,94,.16669439,-.12897608,139,.021582734,.30215827,.67625898,.32374099,Communication,Communication,01-09-2003,2003-09-01,2003,9,3
188,5,1365,943,9517,.14286734,-.13193466,11825,.1154334,.079746298,.8048203,.1951797,"Furnishings, household equipment and maintenance",Household,01-09-2003,2003-09-01,2003,9,3
189,9,434,575,8495,.13885,-.16708438,9504,.045664985,.060500842,.89383417,.10616583,Recreation and culture,Recreation & culture,01-10-2003,2003-10-01,2003,10,4
189,2,236,224,2955,.08481764,-.087303549,3415,.069106884,.065592974,.86530012,.13469985,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-10-2003,2003-10-01,2003,10,4
189,7,263,286,3211,.080208331,-.07485915,3760,.069946811,.076063827,.85398936,.14601064,Transport,Transport,01-10-2003,2003-10-01,2003,10,4
189,11,489,189,9315,.057924777,-.067231655,9993,.048934255,.018913239,.93215251,.06784749,Restaurants and Hotels,Restaurants & Hotels,01-10-2003,2003-10-01,2003,10,4
189,4,348,57,3251,.099867016,-.088461541,3656,.095185995,.015590809,.88922322,.1107768,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-10-2003,2003-10-01,2003,10,4
189,5,821,1246,10035,.11714189,-.16927791,12102,.067840025,.10295819,.82920176,.17079821,"Furnishings, household equipment and maintenance",Household,01-10-2003,2003-10-01,2003,10,4
189,8,15,7,129,.16672231,-.10002,151,.099337749,.046357617,.85430461,.14569536,Communication,Communication,01-10-2003,2003-10-01,2003,10,4
189,3,877,1155,12289,.20008004,-.2,14321,.06123874,.080650792,.85811049,.14188953,Clothing and footwear,Clothing and footwear,01-10-2003,2003-10-01,2003,10,4
189,12,418,257,6780,.12451883,-.16666667,7455,.05606975,.034473509,.90945673,.090543255,Miscellaneous goods and services,Misc,01-10-2003,2003-10-01,2003,10,4
189,6,54,34,1597,.10191177,-.12980783,1685,.032047477,.020178042,.94777447,.052225519,Health,Health,01-10-2003,2003-10-01,2003,10,4
189,1,1886,1954,16807,.11000001,-.12053571,20647,.09134499,.094638444,.81401658,.18598343,Food and non-alcoholic beverages,Food & drink,01-10-2003,2003-10-01,2003,10,4
190,6,56,39,1635,.090056263,-.091185398,1730,.032369941,.022543352,.94508672,.054913294,Health,Health,01-11-2003,2003-11-01,2003,11,4
190,11,457,124,9402,.062500015,-.091324203,9983,.045777824,.012421116,.94180107,.05819894,Restaurants and Hotels,Restaurants & Hotels,01-11-2003,2003-11-01,2003,11,4
190,8,2,31,133,.10001087,-.090936698,166,.012048192,.18674698,.8012048,.19879517,Communication,Communication,01-11-2003,2003-11-01,2003,11,4
190,1,2239,1788,16799,.11010785,-.11204566,20826,.10750984,.085854217,.80663592,.19336405,Food and non-alcoholic beverages,Food & drink,01-11-2003,2003-11-01,2003,11,4
190,2,202,357,2837,.052631591,-.12406953,3396,.059481744,.10512368,.83539456,.16460542,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-11-2003,2003-11-01,2003,11,4
190,3,1062,1071,12753,.25,-.19999999,14886,.0713422,.071946792,.85671103,.143289,Clothing and footwear,Clothing and footwear,01-11-2003,2003-11-01,2003,11,4
190,12,400,307,6873,.12077294,-.1594203,7580,.052770447,.040501319,.90672821,.093271762,Miscellaneous goods and services,Misc,01-11-2003,2003-11-01,2003,11,4
190,5,1234,804,10399,.17271157,-.15947244,12437,.099220067,.064645812,.83613414,.16386588,"Furnishings, household equipment and maintenance",Household,01-11-2003,2003-11-01,2003,11,4
190,9,482,797,8459,.12249998,-.14303075,9738,.049496818,.081844322,.86865884,.13134114,Recreation and culture,Recreation & culture,01-11-2003,2003-11-01,2003,11,4
190,4,193,142,3376,.10167984,-.10988069,3711,.052007545,.038264617,.90972781,.090272158,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-11-2003,2003-11-01,2003,11,4
190,7,395,134,3375,.08874476,-.10867226,3904,.10117828,.034323771,.86449796,.13550206,Transport,Transport,01-11-2003,2003-11-01,2003,11,4
191,8,2,18,140,.14449659,-.14837097,160,.0125,.1125,.875,.125,Communication,Communication,01-12-2003,2003-12-01,2003,12,4
191,1,2242,1882,19269,.11723162,-.10885888,23393,.095840633,.080451414,.82370794,.17629205,Food and non-alcoholic beverages,Food & drink,01-12-2003,2003-12-01,2003,12,4
191,11,330,95,9635,.064565025,-.075999975,10060,.032803182,.0094433399,.95775348,.042246521,Restaurants and Hotels,Restaurants & Hotels,01-12-2003,2003-12-01,2003,12,4
191,6,55,73,1702,.090909094,-.15724845,1830,.030054646,.03989071,.93005466,.069945358,Health,Health,01-12-2003,2003-12-01,2003,12,4
191,4,245,58,3405,.095720045,-.052430861,3708,.066073358,.015641855,.91828477,.081715211,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-12-2003,2003-12-01,2003,12,4
191,2,172,367,3324,.091074683,-.078071073,3863,.044524979,.095003881,.86047113,.13952886,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-12-2003,2003-12-01,2003,12,4
191,9,443,607,8933,.16072705,-.14292863,9983,.044375438,.060803365,.89482117,.1051788,Recreation and culture,Recreation & culture,01-12-2003,2003-12-01,2003,12,4
191,7,193,115,3601,.07177034,-.070073932,3909,.049373243,.029419288,.92120749,.078792527,Transport,Transport,01-12-2003,2003-12-01,2003,12,4
191,3,818,1444,13216,.24999997,-.20004,15478,.052849207,.093293704,.8538571,.14614291,Clothing and footwear,Clothing and footwear,01-12-2003,2003-12-01,2003,12,4
191,5,1057,944,10664,.22078517,-.16668056,12665,.083458349,.074536122,.84200555,.15799448,"Furnishings, household equipment and maintenance",Household,01-12-2003,2003-12-01,2003,12,4
191,12,431,245,7174,.11111111,-.1177585,7850,.054904457,.031210192,.91388535,.086114645,Miscellaneous goods and services,Misc,01-12-2003,2003-12-01,2003,12,4
192,12,766,488,6279,.12054923,-.15002277,7533,.10168592,.064781629,.83353245,.16646755,Miscellaneous goods and services,Misc,01-01-2004,2004-01-01,2004,1,1
192,1,2358,2267,18902,.12310602,-.10624128,23527,.10022527,.096357375,.80341733,.19658265,Food and non-alcoholic beverages,Food & drink,01-01-2004,2004-01-01,2004,1,1
192,9,869,1194,7588,.15944341,-.15935281,9651,.090042479,.12371775,.78623974,.21376023,Recreation and culture,Recreation & culture,01-01-2004,2004-01-01,2004,1,1
192,8,25,29,67,.20445341,-.12578617,121,.20661157,.23966943,.55371898,.44628102,Communication,Communication,01-01-2004,2004-01-01,2004,1,1
192,4,418,247,2928,.062563755,-.14458668,3593,.11633732,.068744779,.81491792,.18508211,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-01-2004,2004-01-01,2004,1,1
192,5,823,2263,9271,.11764706,-.16460906,12357,.066601925,.18313506,.75026304,.24973699,"Furnishings, household equipment and maintenance",Household,01-01-2004,2004-01-01,2004,1,1
192,2,462,201,3249,.067114107,-.052910067,3912,.11809816,.05138037,.83052146,.16947854,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-01-2004,2004-01-01,2004,1,1
192,7,689,200,2921,.085784301,-.10192299,3810,.1808399,.052493438,.76666665,.23333333,Transport,Transport,01-01-2004,2004-01-01,2004,1,1
192,3,1353,2376,10513,.20833334,-.24600187,14242,.095000699,.16683049,.73816878,.26183119,Clothing and footwear,Clothing and footwear,01-01-2004,2004-01-01,2004,1,1
192,6,120,61,1651,.093281157,-.14160399,1832,.065502182,.033296943,.90120089,.098799124,Health,Health,01-01-2004,2004-01-01,2004,1,1
192,11,498,134,9448,.06228438,-.094700441,10080,.049404763,.013293651,.93730158,.062698416,Restaurants and Hotels,Restaurants & Hotels,01-01-2004,2004-01-01,2004,1,1
193,5,805,553,7380,.21426415,-.1707367,8738,.092126347,.063286796,.84458685,.15541315,"Furnishings, household equipment and maintenance",Household,01-02-2004,2004-02-01,2004,2,1
193,11,250,135,6720,.088478282,-.11111109,7105,.035186488,.019000703,.94581282,.054187194,Restaurants and Hotels,Restaurants & Hotels,01-02-2004,2004-02-01,2004,2,1
193,1,1672,1277,13847,.10169493,-.13018531,16796,.099547513,.076030008,.82442248,.17557752,Food and non-alcoholic beverages,Food & drink,01-02-2004,2004-02-01,2004,2,1
193,2,114,103,1948,.033740826,-.03008746,2165,.052655891,.047575057,.89976907,.10023095,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-02-2004,2004-02-01,2004,2,1
193,6,40,54,1419,.16666667,-.17487666,1513,.026437541,.03569068,.93787175,.062128223,Health,Health,01-02-2004,2004-02-01,2004,2,1
193,8,5,24,81,.13590908,-.075091176,110,.045454547,.21818182,.73636365,.26363635,Communication,Communication,01-02-2004,2004-02-01,2004,2,1
193,3,703,583,6673,.25940779,-.20004,7959,.088327676,.073250405,.83842194,.16157809,Clothing and footwear,Clothing and footwear,01-02-2004,2004-02-01,2004,2,1
193,4,133,131,2562,.11148329,-.11089569,2826,.047062986,.046355274,.90658176,.093418255,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-02-2004,2004-02-01,2004,2,1
193,7,174,98,2018,.075880773,-.069850706,2290,.075982533,.04279476,.88122272,.11877729,Transport,Transport,01-02-2004,2004-02-01,2004,2,1
193,12,278,200,4692,.13846155,-.1801585,5170,.05377176,.038684718,.90754354,.092456475,Miscellaneous goods and services,Misc,01-02-2004,2004-02-01,2004,2,1
193,9,308,370,6215,.13332725,-.16610929,6893,.044683013,.053677645,.90163934,.098360658,Recreation and culture,Recreation & culture,01-02-2004,2004-02-01,2004,2,1
194,11,1048,145,9403,.056847557,-.090909109,10596,.09890525,.01368441,.88741034,.11258966,Restaurants and Hotels,Restaurants & Hotels,01-03-2004,2004-03-01,2004,3,1
194,3,1008,1069,10846,.25,-.20000002,12923,.078000464,.082720734,.83927882,.1607212,Clothing and footwear,Clothing and footwear,01-03-2004,2004-03-01,2004,3,1
194,2,377,257,3407,.040150587,-.10526174,4041,.093293741,.063598119,.84310812,.15689185,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-03-2004,2004-03-01,2004,3,1
194,8,4,51,96,.11885204,-.1438849,151,.026490066,.33774835,.63576162,.36423841,Communication,Communication,01-03-2004,2004-03-01,2004,3,1
194,6,79,41,1705,.14333333,-.20134225,1825,.043287672,.022465754,.9342466,.06575343,Health,Health,01-03-2004,2004-03-01,2004,3,1
194,4,247,132,3348,.12015605,-.085365832,3727,.066273145,.035417225,.89830965,.10169037,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-03-2004,2004-03-01,2004,3,1
194,5,1293,992,9981,.16876221,-.15447401,12266,.10541334,.080873959,.81371272,.1862873,"Furnishings, household equipment and maintenance",Household,01-03-2004,2004-03-01,2004,3,1
194,7,539,91,3106,.11016776,-.085999973,3736,.14427195,.024357602,.83137047,.16862956,Transport,Transport,01-03-2004,2004-03-01,2004,3,1
194,12,353,288,6781,.13698399,-.14576501,7422,.047561303,.038803559,.91363513,.086364865,Miscellaneous goods and services,Misc,01-03-2004,2004-03-01,2004,3,1
194,9,574,629,8338,.13329159,-.16501945,9541,.060161408,.065926,.87391257,.12608741,Recreation and culture,Recreation & culture,01-03-2004,2004-03-01,2004,3,1
194,1,2225,1777,17092,.10738253,-.12414387,21094,.10548023,.084241964,.81027782,.1897222,Food and non-alcoholic beverages,Food & drink,01-03-2004,2004-03-01,2004,3,1
195,6,100,56,1662,.1,-.14320214,1818,.055005502,.030803081,.91419142,.085808583,Health,Health,01-04-2004,2004-04-01,2004,4,2
195,8,15,4,134,.16806723,-.13306715,153,.098039217,.026143791,.875817,.12418301,Communication,Communication,01-04-2004,2004-04-01,2004,4,2
195,9,652,742,8373,.14784947,-.16673617,9767,.066755399,.075970106,.85727447,.1427255,Recreation and culture,Recreation & culture,01-04-2004,2004-04-01,2004,4,2
