item_id,description,desc_short,year,decile,price,median,medianRebase
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1988,10,.54500002,.59299999,1
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1988,1020,.01699996,.59299999,1
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1988,2030,.01700002,.59299999,1
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1988,3040,.0090000033,.59299999,1
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1988,4050,.0049999952,.59299999,1
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1988,5060,.0059999824,.59299999,1
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1988,6070,.0080000162,.59299999,1
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1988,7080,.0074999928,.59299999,1
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1988,8090,.015500009,.59299999,1
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1989,10,.57090908,.62181818,1.0485973
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1989,1020,.022727251,.62181818,1.0485973
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1989,2030,.01272732,.62181818,1.0485973
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1989,3040,.010909081,.62181818,1.0485973
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1989,4050,.0045454502,.62181818,1.0485973
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1989,5060,.0099999905,.62181818,1.0485973
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1989,6070,.0090909004,.62181818,1.0485973
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1989,7080,.012727261,.62181818,1.0485973
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1989,8090,.01545459,.62181818,1.0485973
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1990,10,.59083331,.64333332,1.0848792
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1990,1020,.018333375,.64333332,1.0848792
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1990,2030,.019999981,.64333332,1.0848792
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1990,3040,.011666656,.64333332,1.0848792
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1990,4050,.0024999976,.64333332,1.0848792
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1990,5060,.015833378,.64333332,1.0848792
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1990,6070,.014166653,.64333332,1.0848792
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1990,7080,.014166653,.64333332,1.0848792
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1990,8090,.016666651,.64333332,1.0848792
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1991,10,.64333332,.69499999,1.1720067
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1991,1020,.024166703,.69499999,1.1720067
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1991,2030,.0024999976,.69499999,1.1720067
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1991,3040,.0091666579,.69499999,1.1720067
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1991,4050,.015833318,.69499999,1.1720067
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1991,5060,.019166648,.69499999,1.1720067
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1991,6070,.01666671,.69499999,1.1720067
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1991,7080,.017499983,.69499999,1.1720067
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1991,8090,.025833309,.69499999,1.1720067
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1992,10,.67291665,.73166668,1.2338393
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1992,1020,.017083347,.73166668,1.2338393
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1992,2030,.00083333254,.73166668,1.2338393
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1992,3040,.011666656,.73166668,1.2338393
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1992,4050,.029166698,.73166668,1.2338393
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1992,5060,.019999981,.73166668,1.2338393
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1992,6070,.015833318,.73166668,1.2338393
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1992,7080,.0099999905,.73166668,1.2338393
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1992,8090,.018333375,.73166668,1.2338393
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1993,10,.65750003,.76083332,1.2830242
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1993,1020,.04916662,.76083332,1.2830242
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1993,2030,.0033333302,.76083332,1.2830242
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1993,3040,.026666701,.76083332,1.2830242
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1993,4050,.024166644,.76083332,1.2830242
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1993,5060,.028333366,.76083332,1.2830242
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1993,6070,.012499988,.76083332,1.2830242
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1993,7080,.018333316,.76083332,1.2830242
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1993,8090,.016666651,.76083332,1.2830242
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1994,10,.60833329,.7808333,1.316751
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1994,1020,.095833361,.7808333,1.316751
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1994,2030,.0058333278,.7808333,1.316751
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1994,3040,.037500024,.7808333,1.316751
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1994,4050,.033333302,.7808333,1.316751
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1994,5060,.021666706,.7808333,1.316751
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1994,6070,.017499983,.7808333,1.316751
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1994,7080,.021666646,.7808333,1.316751
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1994,8090,.008333385,.7808333,1.316751
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1995,10,.59499997,.78750002,1.3279933
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1995,1020,.10333335,.78750002,1.3279933
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1995,2030,.031666696,.78750002,1.3279933
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1995,3040,.018333316,.78750002,1.3279933
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1995,4050,.039166689,.78750002,1.3279933
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1995,5060,.023333311,.78750002,1.3279933
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1995,6070,.021666646,.78750002,1.3279933
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1995,7080,.015000045,.78750002,1.3279933
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1995,8090,.032499969,.78750002,1.3279933
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1996,10,.51916665,.79583335,1.3420461
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1996,1020,.042083323,.79583335,1.3420461
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1996,2030,.14125001,.79583335,1.3420461
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1996,3040,.064166665,.79583335,1.3420461
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1996,4050,.029166698,.79583335,1.3420461
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1996,5060,.038333297,.79583335,1.3420461
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1996,6070,.012500048,.79583335,1.3420461
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1996,7080,.019999981,.79583335,1.3420461
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1996,8090,.023333311,.79583335,1.3420461
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1997,10,.53000003,.78625,1.3258853
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1997,1020,.0041666627,.78625,1.3258853
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1997,2030,.066666603,.78625,1.3258853
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1997,3040,.12791669,.78625,1.3258853
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1997,4050,.057500005,.78625,1.3258853
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1997,5060,.045416653,.78625,1.3258853
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1997,6070,.016250014,.78625,1.3258853
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1997,7080,.015833318,.78625,1.3258853
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1997,8090,.026250005,.78625,1.3258853
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1998,10,.58666664,.69666666,1.1748173
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1998,1020,0,.69666666,1.1748173
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1998,2030,.0066666603,.69666666,1.1748173
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1998,3040,.074583352,.69666666,1.1748173
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1998,4050,.028750002,.69666666,1.1748173
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1998,5060,.10000002,.69666666,1.1748173
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1998,6070,.054166675,.69666666,1.1748173
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1998,7080,.034999967,.69666666,1.1748173
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1998,8090,.020833373,.69666666,1.1748173
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1999,10,.57333332,.63124996,1.0645025
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1999,1020,.016666651,.63124996,1.0645025
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1999,2030,0,.63124996,1.0645025
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1999,3040,0,.63124996,1.0645025
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1999,4050,.04124999,.63124996,1.0645025
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1999,5060,.14583337,.63124996,1.0645025
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1999,6070,.062916696,.63124996,1.0645025
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1999,7080,.056666613,.63124996,1.0645025
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,1999,8090,.027500033,.63124996,1.0645025
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2000,10,.58999997,.64958334,1.0954188
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2000,1020,0,.64958334,1.0954188
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2000,2030,0,.64958334,1.0954188
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2000,3040,.0049999952,.64958334,1.0954188
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2000,4050,.054583371,.64958334,1.0954188
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2000,5060,.13374996,.64958334,1.0954188
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2000,6070,.08375001,.64958334,1.0954188
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2000,7080,.027500033,.64958334,1.0954188
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2000,8090,.04124999,.64958334,1.0954188
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2001,10,.59666663,.65416664,1.1031477
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2001,1020,.0033333302,.65416664,1.1031477
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2001,2030,.0099999905,.65416664,1.1031477
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2001,3040,.01000005,.65416664,1.1031477
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2001,4050,.034166634,.65416664,1.1031477
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2001,5060,.10416669,.65416664,1.1031477
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2001,6070,.087500036,.65416664,1.1031477
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2001,7080,.04916662,.65416664,1.1031477
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2001,8090,.044583321,.65416664,1.1031477
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2002,10,.63,.69166666,1.1663857
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2002,1020,0,.69166666,1.1663857
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2002,2030,.026666641,.69166666,1.1663857
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2002,3040,.018333375,.69166666,1.1663857
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2002,4050,.016666651,.69166666,1.1663857
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2002,5060,.12333333,.69166666,1.1663857
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2002,6070,.050000012,.69166666,1.1663857
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2002,7080,.080833316,.69166666,1.1663857
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2002,8090,.10041666,.69166666,1.1663857
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2003,10,.59750003,.75708336,1.2767005
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2003,1020,.060000002,.75708336,1.2767005
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2003,2030,.027499974,.75708336,1.2767005
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2003,3040,.020833313,.75708336,1.2767005
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2003,4050,.051250041,.75708336,1.2767005
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2003,5060,.11416668,.75708336,1.2767005
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2003,6070,.061249971,.75708336,1.2767005
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2003,7080,.037500024,.75708336,1.2767005
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2003,8090,.053333282,.75708336,1.2767005
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2004,10,.62583333,.78250003,1.3195616
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2004,1020,.090000033,.78250003,1.3195616
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2004,2030,.014999986,.78250003,1.3195616
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2004,3040,.0091666579,.78250003,1.3195616
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2004,4050,.042500019,.78250003,1.3195616
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2004,5060,.097916663,.78250003,1.3195616
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2004,6070,.077916682,.78250003,1.3195616
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2004,7080,.031666636,.78250003,1.3195616
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2004,8090,.082916737,.78250003,1.3195616
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2005,10,.57999998,.78291667,1.3202642
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2005,1020,.060416698,.78291667,1.3202642
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2005,2030,.099583328,.78291667,1.3202642
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2005,3040,.0033333302,.78291667,1.3202642
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2005,4050,.039583325,.78291667,1.3202642
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2005,5060,.083333313,.78291667,1.3202642
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2005,6070,.097500026,.78291667,1.3202642
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2005,7080,.035416663,.78291667,1.3202642
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2005,8090,.074583352,.78291667,1.3202642
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2006,10,.66583335,.80958337,1.3652333
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2006,1020,.014999986,.80958337,1.3652333
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2006,2030,.074166656,.80958337,1.3652333
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2006,3040,.019999981,.80958337,1.3652333
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2006,4050,.03458339,.80958337,1.3652333
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2006,5060,.070833266,.80958337,1.3652333
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2006,6070,.08375001,.80958337,1.3652333
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2006,7080,.081249952,.80958337,1.3652333
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2006,8090,.076250076,.80958337,1.3652333
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2007,10,.83999997,.91374999,1.5408938
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2007,1020,.025000036,.91374999,1.5408938
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2007,2030,0,.91374999,1.5408938
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2007,3040,0,.91374999,1.5408938
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2007,4050,.048749983,.91374999,1.5408938
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2007,5060,.037500024,.91374999,1.5408938
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2007,6070,.057916701,.91374999,1.5408938
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2007,7080,.092499971,.91374999,1.5408938
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2007,8090,.092083335,.91374999,1.5408938
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2008,10,1.0616667,1.0766667,1.8156269
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2008,1020,.0033333302,1.0766667,1.8156269
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2008,2030,0,1.0766667,1.8156269
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2008,3040,0,1.0766667,1.8156269
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2008,4050,.011666656,1.0766667,1.8156269
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2008,5060,.037499905,1.0766667,1.8156269
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2008,6070,.033333421,1.0766667,1.8156269
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2008,7080,.06583333,1.0766667,1.8156269
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2008,8090,.09708333,1.0766667,1.8156269
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2009,10,1.0058334,1.0933334,1.8437325
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2009,1020,.016666651,1.0933334,1.8437325
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2009,2030,.023333311,1.0933334,1.8437325
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2009,3040,.045833349,1.0933334,1.8437325
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2009,4050,.0016666651,1.0933334,1.8437325
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2009,5060,.080833316,1.0933334,1.8437325
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2009,6070,.06583333,1.0933334,1.8437325
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2009,7080,.05250001,1.0933334,1.8437325
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2009,8090,.10833335,1.0933334,1.8437325
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2010,10,.97750002,1.05625,1.7811973
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2010,1020,.030833304,1.05625,1.7811973
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2010,2030,.015833378,1.05625,1.7811973
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2010,3040,.00083327293,1.05625,1.7811973
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2010,4050,.03125,1.05625,1.7811973
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2010,5060,.11291671,1.05625,1.7811973
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2010,6070,.06916666,1.05625,1.7811973
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2010,7080,.064583302,1.05625,1.7811973
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2010,8090,.12458336,1.05625,1.7811973
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2011,10,1.0458333,1.2104167,2.0411749
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2011,1020,.084166646,1.2104167,2.0411749
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2011,2030,.070000052,1.2104167,2.0411749
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2011,3040,0,1.2104167,2.0411749
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2011,4050,.010416627,1.2104167,2.0411749
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2011,5060,.049166679,1.2104167,2.0411749
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2011,6070,.0737499,1.2104167,2.0411749
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2011,7080,.097500086,1.2104167,2.0411749
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2011,8090,.065000057,1.2104167,2.0411749
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2012,10,1.1700001,1.2591667,2.123384
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2012,1020,.043333292,1.2591667,2.123384
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2012,2030,.010833263,1.2591667,2.123384
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2012,3040,.0091667175,1.2591667,2.123384
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2012,4050,.025833368,1.2591667,2.123384
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2012,5060,.041249871,1.2591667,2.123384
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2012,6070,.11833346,1.2591667,2.123384
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2012,7080,.071249962,1.2591667,2.123384
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2012,8090,.076666594,1.2591667,2.123384
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2013,10,1.2108333,1.3,2.1922429
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2013,1020,.084166646,1.3,2.1922429
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2013,2030,.0033333302,1.3,2.1922429
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2013,3040,.0016666651,1.3,2.1922429
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2013,4050,0,1.3,2.1922429
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2013,5060,.060833454,1.3,2.1922429
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2013,6070,.09833324,1.3,2.1922429
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2013,7080,.052083373,1.3,2.1922429
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2013,8090,.09708333,1.3,2.1922429
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2014,10,1.0833334,1.3,2.1922429
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2014,1020,.16374993,1.3,2.1922429
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2014,2030,.052916646,1.3,2.1922429
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2014,3040,0,1.3,2.1922429
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2014,4050,0,1.3,2.1922429
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2014,5060,.089166641,1.3,2.1922429
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2014,6070,.030000091,1.3,2.1922429
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2014,7080,.05583334,1.3,2.1922429
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2014,8090,.10833335,1.3,2.1922429
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2015,10,1,1.1608334,1.9575605
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2015,1020,0,1.1608334,1.9575605
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2015,2030,.049999952,1.1608334,1.9575605
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2015,3040,.032500029,1.1608334,1.9575605
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2015,4050,.078333378,1.1608334,1.9575605
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2015,5060,.16583323,1.1608334,1.9575605
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2015,6070,.033333421,1.1608334,1.9575605
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2015,7080,.07249999,1.1608334,1.9575605
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2015,8090,.11166668,1.1608334,1.9575605
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2016,10,.99833333,1.0925,1.8423271
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2016,1020,.0016666651,1.0925,1.8423271
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2016,2030,0,1.0925,1.8423271
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2016,3040,.014999986,1.0925,1.8423271
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2016,4050,.077499986,1.0925,1.8423271
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2016,5060,.13333333,1.0925,1.8423271
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2016,6070,.13041663,1.0925,1.8423271
210102,LARGE LOAF-WHITE-UNSLICED-800G,White loaf,2016,7080,.066250086,1.0925,1.8423271
