quote_date,item_id,name,date,median,price,p,keep,date2,date3,newDate,_merge
199007,220107,A. Pub Meal,30,2.4833333,1020,.34375,1,01-07-1990,01-07-1990,1990-07-01,matched (3)
199007,220107,A. Pub Meal,30,2.4833333,2030,.22500014,1,01-07-1990,01-07-1990,1990-07-01,matched (3)
199007,220107,A. Pub Meal,30,2.4833333,3040,.17083335,1,01-07-1990,01-07-1990,1990-07-01,matched (3)
199007,220107,A. Pub Meal,30,2.4833333,4050,.23958325,1,01-07-1990,01-07-1990,1990-07-01,matched (3)
199007,220107,A. Pub Meal,30,2.4833333,5060,.17708325,1,01-07-1990,01-07-1990,1990-07-01,matched (3)
199007,220107,A. Pub Meal,30,2.4833333,6070,.2145834,1,01-07-1990,01-07-1990,1990-07-01,matched (3)
199007,220107,A. Pub Meal,30,2.4833333,7080,.33458328,1,01-07-1990,01-07-1990,1990-07-01,matched (3)
199007,220107,A. Pub Meal,30,2.4833333,8090,.24458337,1,01-07-1990,01-07-1990,1990-07-01,matched (3)
199008,220107,A. Pub Meal,31,2.5250001,10,1.5270833,1,01-08-1990,01-08-1990,1990-08-01,matched (3)
199008,220107,A. Pub Meal,31,2.5250001,1020,.3375001,1,01-08-1990,01-08-1990,1990-08-01,matched (3)
199008,220107,A. Pub Meal,31,2.5250001,2030,.25416672,1,01-08-1990,01-08-1990,1990-08-01,matched (3)
199008,220107,A. Pub Meal,31,2.5250001,3040,.1270833,1,01-08-1990,01-08-1990,1990-08-01,matched (3)
199008,220107,A. Pub Meal,31,2.5250001,4050,.2791667,1,01-08-1990,01-08-1990,1990-08-01,matched (3)
199008,220107,A. Pub Meal,31,2.5250001,5060,.14374995,1,01-08-1990,01-08-1990,1990-08-01,matched (3)
199008,220107,A. Pub Meal,31,2.5250001,6070,.21249986,1,01-08-1990,01-08-1990,1990-08-01,matched (3)
199008,220107,A. Pub Meal,31,2.5250001,7080,.31666684,1,01-08-1990,01-08-1990,1990-08-01,matched (3)
199008,220107,A. Pub Meal,31,2.5250001,8090,.27708316,1,01-08-1990,01-08-1990,1990-08-01,matched (3)
199009,220107,A. Pub Meal,32,2.4916668,10,1.5833333,1,01-09-1990,01-09-1990,1990-09-01,matched (3)
199009,220107,A. Pub Meal,32,2.4916668,1020,.30208349,1,01-09-1990,01-09-1990,1990-09-01,matched (3)
199009,220107,A. Pub Meal,32,2.4916668,2030,.23666668,1,01-09-1990,01-09-1990,1990-09-01,matched (3)
199009,220107,A. Pub Meal,32,2.4916668,3040,.18416667,1,01-09-1990,01-09-1990,1990-09-01,matched (3)
199009,220107,A. Pub Meal,32,2.4916668,4050,.1854167,1,01-09-1990,01-09-1990,1990-09-01,matched (3)
199009,220107,A. Pub Meal,32,2.4916668,5060,.16458321,1,01-09-1990,01-09-1990,1990-09-01,matched (3)
199009,220107,A. Pub Meal,32,2.4916668,6070,.20208335,1,01-09-1990,01-09-1990,1990-09-01,matched (3)
199009,220107,A. Pub Meal,32,2.4916668,7080,.30208325,1,01-09-1990,01-09-1990,1990-09-01,matched (3)
199009,220107,A. Pub Meal,32,2.4916668,8090,.3166666,1,01-09-1990,01-09-1990,1990-09-01,matched (3)
199010,220107,A. Pub Meal,33,2.5270834,10,1.5916667,1,01-10-1990,01-10-1990,1990-10-01,matched (3)
199010,220107,A. Pub Meal,33,2.5270834,1020,.36249995,1,01-10-1990,01-10-1990,1990-10-01,matched (3)
199010,220107,A. Pub Meal,33,2.5270834,2030,.2125001,1,01-10-1990,01-10-1990,1990-10-01,matched (3)
199010,220107,A. Pub Meal,33,2.5270834,3040,.14374995,1,01-10-1990,01-10-1990,1990-10-01,matched (3)
199010,220107,A. Pub Meal,33,2.5270834,4050,.2166667,1,01-10-1990,01-10-1990,1990-10-01,matched (3)
199010,220107,A. Pub Meal,33,2.5270834,5060,.18499994,1,01-10-1990,01-10-1990,1990-10-01,matched (3)
199010,220107,A. Pub Meal,33,2.5270834,6070,.24000001,1,01-10-1990,01-10-1990,1990-10-01,matched (3)
199010,220107,A. Pub Meal,33,2.5270834,7080,.28958344,1,01-10-1990,01-10-1990,1990-10-01,matched (3)
199010,220107,A. Pub Meal,33,2.5270834,8090,.30833316,1,01-10-1990,01-10-1990,1990-10-01,matched (3)
199011,220107,A. Pub Meal,34,2.5875001,10,1.5791667,1,01-11-1990,01-11-1990,1990-11-01,matched (3)
199011,220107,A. Pub Meal,34,2.5875001,1020,.33333337,1,01-11-1990,01-11-1990,1990-11-01,matched (3)
199011,220107,A. Pub Meal,34,2.5875001,2030,.26875007,1,01-11-1990,01-11-1990,1990-11-01,matched (3)
199011,220107,A. Pub Meal,34,2.5875001,3040,.20624995,1,01-11-1990,01-11-1990,1990-11-01,matched (3)
199011,220107,A. Pub Meal,34,2.5875001,4050,.20000005,1,01-11-1990,01-11-1990,1990-11-01,matched (3)
199011,220107,A. Pub Meal,34,2.5875001,5060,.13333321,1,01-11-1990,01-11-1990,1990-11-01,matched (3)
199011,220107,A. Pub Meal,34,2.5875001,6070,.2541666,1,01-11-1990,01-11-1990,1990-11-01,matched (3)
199011,220107,A. Pub Meal,34,2.5875001,7080,.29166675,1,01-11-1990,01-11-1990,1990-11-01,matched (3)
199011,220107,A. Pub Meal,34,2.5875001,8090,.31750011,1,01-11-1990,01-11-1990,1990-11-01,matched (3)
199012,220107,A. Pub Meal,35,2.5374999,10,1.4625,1,01-12-1990,01-12-1990,1990-12-01,matched (3)
199012,220107,A. Pub Meal,35,2.5374999,1020,.4645834,1,01-12-1990,01-12-1990,1990-12-01,matched (3)
199012,220107,A. Pub Meal,35,2.5374999,2030,.22708333,1,01-12-1990,01-12-1990,1990-12-01,matched (3)
199012,220107,A. Pub Meal,35,2.5374999,3040,.19791675,1,01-12-1990,01-12-1990,1990-12-01,matched (3)
199012,220107,A. Pub Meal,35,2.5374999,4050,.18541646,1,01-12-1990,01-12-1990,1990-12-01,matched (3)
199012,220107,A. Pub Meal,35,2.5374999,5060,.20208335,1,01-12-1990,01-12-1990,1990-12-01,matched (3)
199012,220107,A. Pub Meal,35,2.5374999,6070,.25625014,1,01-12-1990,01-12-1990,1990-12-01,matched (3)
199012,220107,A. Pub Meal,35,2.5374999,7080,.2479167,1,01-12-1990,01-12-1990,1990-12-01,matched (3)
199012,220107,A. Pub Meal,35,2.5374999,8090,.34041667,1,01-12-1990,01-12-1990,1990-12-01,matched (3)
199101,220107,A. Pub Meal,36,2.6291666,10,1.6458333,1,01-01-1991,01-01-1991,1991-01-01,matched (3)
199101,220107,A. Pub Meal,36,2.6291666,1020,.4083333,1,01-01-1991,01-01-1991,1991-01-01,matched (3)
199101,220107,A. Pub Meal,36,2.6291666,2030,.19166684,1,01-01-1991,01-01-1991,1991-01-01,matched (3)
199101,220107,A. Pub Meal,36,2.6291666,3040,.22708321,1,01-01-1991,01-01-1991,1991-01-01,matched (3)
199101,220107,A. Pub Meal,36,2.6291666,4050,.15625,1,01-01-1991,01-01-1991,1991-01-01,matched (3)
199101,220107,A. Pub Meal,36,2.6291666,5060,.17708349,1,01-01-1991,01-01-1991,1991-01-01,matched (3)
199101,220107,A. Pub Meal,36,2.6291666,6070,.23333335,1,01-01-1991,01-01-1991,1991-01-01,matched (3)
199101,220107,A. Pub Meal,36,2.6291666,7080,.25041652,1,01-01-1991,01-01-1991,1991-01-01,matched (3)
199101,220107,A. Pub Meal,36,2.6291666,8090,.33291674,1,01-01-1991,01-01-1991,1991-01-01,matched (3)
199102,220107,A. Pub Meal,37,2.6395833,10,1.7270833,1,01-02-1991,01-02-1991,1991-02-01,matched (3)
199102,220107,A. Pub Meal,37,2.6395833,1020,.32916677,1,01-02-1991,01-02-1991,1991-02-01,matched (3)
199102,220107,A. Pub Meal,37,2.6395833,2030,.19791651,1,01-02-1991,01-02-1991,1991-02-01,matched (3)
199102,220107,A. Pub Meal,37,2.6395833,3040,.2166667,1,01-02-1991,01-02-1991,1991-02-01,matched (3)
199102,220107,A. Pub Meal,37,2.6395833,4050,.16875005,1,01-02-1991,01-02-1991,1991-02-01,matched (3)
199102,220107,A. Pub Meal,37,2.6395833,5060,.1520834,1,01-02-1991,01-02-1991,1991-02-01,matched (3)
199102,220107,A. Pub Meal,37,2.6395833,6070,.25,1,01-02-1991,01-02-1991,1991-02-01,matched (3)
199102,220107,A. Pub Meal,37,2.6395833,7080,.22208333,1,01-02-1991,01-02-1991,1991-02-01,matched (3)
199102,220107,A. Pub Meal,37,2.6395833,8090,.31333327,1,01-02-1991,01-02-1991,1991-02-01,matched (3)
199103,220107,A. Pub Meal,38,2.6208334,10,1.7229166,1,01-03-1991,01-03-1991,1991-03-01,matched (3)
199103,220107,A. Pub Meal,38,2.6208334,1020,.32916665,1,01-03-1991,01-03-1991,1991-03-01,matched (3)
199103,220107,A. Pub Meal,38,2.6208334,2030,.23541665,1,01-03-1991,01-03-1991,1991-03-01,matched (3)
199103,220107,A. Pub Meal,38,2.6208334,3040,.16875005,1,01-03-1991,01-03-1991,1991-03-01,matched (3)
199103,220107,A. Pub Meal,38,2.6208334,4050,.16458344,1,01-03-1991,01-03-1991,1991-03-01,matched (3)
199103,220107,A. Pub Meal,38,2.6208334,5060,.22916651,1,01-03-1991,01-03-1991,1991-03-01,matched (3)
199103,220107,A. Pub Meal,38,2.6208334,6070,.30000019,1,01-03-1991,01-03-1991,1991-03-01,matched (3)
199103,220107,A. Pub Meal,38,2.6208334,7080,.17916656,1,01-03-1991,01-03-1991,1991-03-01,matched (3)
199103,220107,A. Pub Meal,38,2.6208334,8090,.3729167,1,01-03-1991,01-03-1991,1991-03-01,matched (3)
199104,220107,A. Pub Meal,39,2.8062501,10,1.8041667,1,01-04-1991,01-04-1991,1991-04-01,matched (3)
199104,220107,A. Pub Meal,39,2.8062501,1020,.35958326,1,01-04-1991,01-04-1991,1991-04-01,matched (3)
199104,220107,A. Pub Meal,39,2.8062501,2030,.18416667,1,01-04-1991,01-04-1991,1991-04-01,matched (3)
199104,220107,A. Pub Meal,39,2.8062501,3040,.1916666,1,01-04-1991,01-04-1991,1991-04-01,matched (3)
199104,220107,A. Pub Meal,39,2.8062501,4050,.26666689,1,01-04-1991,01-04-1991,1991-04-01,matched (3)
199104,220107,A. Pub Meal,39,2.8062501,5060,.12291646,1,01-04-1991,01-04-1991,1991-04-01,matched (3)
199104,220107,A. Pub Meal,39,2.8062501,6070,.25541687,1,01-04-1991,01-04-1991,1991-04-01,matched (3)
199104,220107,A. Pub Meal,39,2.8062501,7080,.27583313,1,01-04-1991,01-04-1991,1991-04-01,matched (3)
199104,220107,A. Pub Meal,39,2.8062501,8090,.33333349,1,01-04-1991,01-04-1991,1991-04-01,matched (3)
199105,220107,A. Pub Meal,40,2.7874999,10,1.85,1,01-05-1991,01-05-1991,1991-05-01,matched (3)
199105,220107,A. Pub Meal,40,2.7874999,1020,.34374988,1,01-05-1991,01-05-1991,1991-05-01,matched (3)
199105,220107,A. Pub Meal,40,2.7874999,2030,.2004168,1,01-05-1991,01-05-1991,1991-05-01,matched (3)
199105,220107,A. Pub Meal,40,2.7874999,3040,.17875004,1,01-05-1991,01-05-1991,1991-05-01,matched (3)
199105,220107,A. Pub Meal,40,2.7874999,4050,.21458316,1,01-05-1991,01-05-1991,1991-05-01,matched (3)
199105,220107,A. Pub Meal,40,2.7874999,5060,.17708349,1,01-05-1991,01-05-1991,1991-05-01,matched (3)
199105,220107,A. Pub Meal,40,2.7874999,6070,.2145834,1,01-05-1991,01-05-1991,1991-05-01,matched (3)
199105,220107,A. Pub Meal,40,2.7874999,7080,.29166651,1,01-05-1991,01-05-1991,1991-05-01,matched (3)
199105,220107,A. Pub Meal,40,2.7874999,8090,.37833333,1,01-05-1991,01-05-1991,1991-05-01,matched (3)
199106,220107,A. Pub Meal,41,2.8499999,10,1.8166666,1,01-06-1991,01-06-1991,1991-06-01,matched (3)
199106,220107,A. Pub Meal,41,2.8499999,1020,.3566668,1,01-06-1991,01-06-1991,1991-06-01,matched (3)
199106,220107,A. Pub Meal,41,2.8499999,2030,.24166656,1,01-06-1991,01-06-1991,1991-06-01,matched (3)
199106,220107,A. Pub Meal,41,2.8499999,3040,.14333344,1,01-06-1991,01-06-1991,1991-06-01,matched (3)
199106,220107,A. Pub Meal,41,2.8499999,4050,.29166651,1,01-06-1991,01-06-1991,1991-06-01,matched (3)
199106,220107,A. Pub Meal,41,2.8499999,5060,.1500001,1,01-06-1991,01-06-1991,1991-06-01,matched (3)
199106,220107,A. Pub Meal,41,2.8499999,6070,.2125001,1,01-06-1991,01-06-1991,1991-06-01,matched (3)
199106,220107,A. Pub Meal,41,2.8499999,7080,.2520833,1,01-06-1991,01-06-1991,1991-06-01,matched (3)
199106,220107,A. Pub Meal,41,2.8499999,8090,.35208321,1,01-06-1991,01-06-1991,1991-06-01,matched (3)
199107,220107,A. Pub Meal,42,2.9000001,10,1.8666667,1,01-07-1991,01-07-1991,1991-07-01,matched (3)
199107,220107,A. Pub Meal,42,2.9000001,1020,.30416667,1,01-07-1991,01-07-1991,1991-07-01,matched (3)
199107,220107,A. Pub Meal,42,2.9000001,2030,.25833344,1,01-07-1991,01-07-1991,1991-07-01,matched (3)
199107,220107,A. Pub Meal,42,2.9000001,3040,.2833333,1,01-07-1991,01-07-1991,1991-07-01,matched (3)
199107,220107,A. Pub Meal,42,2.9000001,4050,.1875,1,01-07-1991,01-07-1991,1991-07-01,matched (3)
199107,220107,A. Pub Meal,42,2.9000001,5060,.13708329,1,01-07-1991,01-07-1991,1991-07-01,matched (3)
199107,220107,A. Pub Meal,42,2.9000001,6070,.21083331,1,01-07-1991,01-07-1991,1991-07-01,matched (3)
199107,220107,A. Pub Meal,42,2.9000001,7080,.25,1,01-07-1991,01-07-1991,1991-07-01,matched (3)
199107,220107,A. Pub Meal,42,2.9000001,8090,.39374995,1,01-07-1991,01-07-1991,1991-07-01,matched (3)
199108,220107,A. Pub Meal,43,2.925,10,1.8458333,1,01-08-1991,01-08-1991,1991-08-01,matched (3)
199108,220107,A. Pub Meal,43,2.925,1020,.3458333,1,01-08-1991,01-08-1991,1991-08-01,matched (3)
199108,220107,A. Pub Meal,43,2.925,2030,.26875019,1,01-08-1991,01-08-1991,1991-08-01,matched (3)
199108,220107,A. Pub Meal,43,2.925,3040,.24791646,1,01-08-1991,01-08-1991,1991-08-01,matched (3)
199108,220107,A. Pub Meal,43,2.925,4050,.2166667,1,01-08-1991,01-08-1991,1991-08-01,matched (3)
199108,220107,A. Pub Meal,43,2.925,5060,.17708349,1,01-08-1991,01-08-1991,1991-08-01,matched (3)
199108,220107,A. Pub Meal,43,2.925,6070,.18333316,1,01-08-1991,01-08-1991,1991-08-01,matched (3)
199108,220107,A. Pub Meal,43,2.925,7080,.22500014,1,01-08-1991,01-08-1991,1991-08-01,matched (3)
199108,220107,A. Pub Meal,43,2.925,8090,.48083329,1,01-08-1991,01-08-1991,1991-08-01,matched (3)
199109,220107,A. Pub Meal,44,2.8625,10,1.8833333,1,01-09-1991,01-09-1991,1991-09-01,matched (3)
199109,220107,A. Pub Meal,44,2.8625,1020,.32083333,1,01-09-1991,01-09-1991,1991-09-01,matched (3)
199109,220107,A. Pub Meal,44,2.8625,2030,.23333335,1,01-09-1991,01-09-1991,1991-09-01,matched (3)
199109,220107,A. Pub Meal,44,2.8625,3040,.2145834,1,01-09-1991,01-09-1991,1991-09-01,matched (3)
199109,220107,A. Pub Meal,44,2.8625,4050,.21041656,1,01-09-1991,01-09-1991,1991-09-01,matched (3)
199109,220107,A. Pub Meal,44,2.8625,5060,.20416665,1,01-09-1991,01-09-1991,1991-09-01,matched (3)
199109,220107,A. Pub Meal,44,2.8625,6070,.24083352,1,01-09-1991,01-09-1991,1991-09-01,matched (3)
199109,220107,A. Pub Meal,44,2.8625,7080,.20291662,1,01-09-1991,01-09-1991,1991-09-01,matched (3)
199109,220107,A. Pub Meal,44,2.8625,8090,.35124993,1,01-09-1991,01-09-1991,1991-09-01,matched (3)
199110,220107,A. Pub Meal,45,2.90625,10,1.8916667,1,01-10-1991,01-10-1991,1991-10-01,matched (3)
199110,220107,A. Pub Meal,45,2.90625,1020,.3104167,1,01-10-1991,01-10-1991,1991-10-01,matched (3)
199110,220107,A. Pub Meal,45,2.90625,2030,.2791667,1,01-10-1991,01-10-1991,1991-10-01,matched (3)
199110,220107,A. Pub Meal,45,2.90625,3040,.23541665,1,01-10-1991,01-10-1991,1991-10-01,matched (3)
199110,220107,A. Pub Meal,45,2.90625,4050,.1895833,1,01-10-1991,01-10-1991,1991-10-01,matched (3)
199110,220107,A. Pub Meal,45,2.90625,5060,.1812501,1,01-10-1991,01-10-1991,1991-10-01,matched (3)
199110,220107,A. Pub Meal,45,2.90625,6070,.21041656,1,01-10-1991,01-10-1991,1991-10-01,matched (3)
199110,220107,A. Pub Meal,45,2.90625,7080,.2229166,1,01-10-1991,01-10-1991,1991-10-01,matched (3)
199110,220107,A. Pub Meal,45,2.90625,8090,.34416676,1,01-10-1991,01-10-1991,1991-10-01,matched (3)
199111,220107,A. Pub Meal,46,2.8895833,10,1.9020833,1,01-11-1991,01-11-1991,1991-11-01,matched (3)
199111,220107,A. Pub Meal,46,2.8895833,1020,.31041682,1,01-11-1991,01-11-1991,1991-11-01,matched (3)
199111,220107,A. Pub Meal,46,2.8895833,2030,.29166651,1,01-11-1991,01-11-1991,1991-11-01,matched (3)
199111,220107,A. Pub Meal,46,2.8895833,3040,.19749999,1,01-11-1991,01-11-1991,1991-11-01,matched (3)
199111,220107,A. Pub Meal,46,2.8895833,4050,.18791676,1,01-11-1991,01-11-1991,1991-11-01,matched (3)
199111,220107,A. Pub Meal,46,2.8895833,5060,.2145834,1,01-11-1991,01-11-1991,1991-11-01,matched (3)
199111,220107,A. Pub Meal,46,2.8895833,6070,.20833325,1,01-11-1991,01-11-1991,1991-11-01,matched (3)
199111,220107,A. Pub Meal,46,2.8895833,7080,.2541666,1,01-11-1991,01-11-1991,1991-11-01,matched (3)
199111,220107,A. Pub Meal,46,2.8895833,8090,.34083343,1,01-11-1991,01-11-1991,1991-11-01,matched (3)
199112,220107,A. Pub Meal,47,2.9333334,10,1.9729166,1,01-12-1991,01-12-1991,1991-12-01,matched (3)
199112,220107,A. Pub Meal,47,2.9333334,1020,.26041675,1,01-12-1991,01-12-1991,1991-12-01,matched (3)
199112,220107,A. Pub Meal,47,2.9333334,2030,.2833333,1,01-12-1991,01-12-1991,1991-12-01,matched (3)
199112,220107,A. Pub Meal,47,2.9333334,3040,.17624998,1,01-12-1991,01-12-1991,1991-12-01,matched (3)
199112,220107,A. Pub Meal,47,2.9333334,4050,.24041677,1,01-12-1991,01-12-1991,1991-12-01,matched (3)
199112,220107,A. Pub Meal,47,2.9333334,5060,.20624995,1,01-12-1991,01-12-1991,1991-12-01,matched (3)
199112,220107,A. Pub Meal,47,2.9333334,6070,.17916656,1,01-12-1991,01-12-1991,1991-12-01,matched (3)
199112,220107,A. Pub Meal,47,2.9333334,7080,.28125,1,01-12-1991,01-12-1991,1991-12-01,matched (3)
199112,220107,A. Pub Meal,47,2.9333334,8090,.3458333,1,01-12-1991,01-12-1991,1991-12-01,matched (3)
199201,220107,A. Pub Meal,48,2.9166667,10,1.95,1,01-01-1992,01-01-1992,1992-01-01,matched (3)
199201,220107,A. Pub Meal,48,2.9166667,1020,.30208325,1,01-01-1992,01-01-1992,1992-01-01,matched (3)
199201,220107,A. Pub Meal,48,2.9166667,2030,.2437501,1,01-01-1992,01-01-1992,1992-01-01,matched (3)
199201,220107,A. Pub Meal,48,2.9166667,3040,.22708321,1,01-01-1992,01-01-1992,1992-01-01,matched (3)
199201,220107,A. Pub Meal,48,2.9166667,4050,.19375014,1,01-01-1992,01-01-1992,1992-01-01,matched (3)
199201,220107,A. Pub Meal,48,2.9166667,5060,.23333335,1,01-01-1992,01-01-1992,1992-01-01,matched (3)
199201,220107,A. Pub Meal,48,2.9166667,6070,.17916656,1,01-01-1992,01-01-1992,1992-01-01,matched (3)
199201,220107,A. Pub Meal,48,2.9166667,7080,.3145833,1,01-01-1992,01-01-1992,1992-01-01,matched (3)
199201,220107,A. Pub Meal,48,2.9166667,8090,.25625014,1,01-01-1992,01-01-1992,1992-01-01,matched (3)
199202,220107,A. Pub Meal,49,2.96875,10,1.9558333,1,01-02-1992,01-02-1992,1992-02-01,matched (3)
199202,220107,A. Pub Meal,49,2.96875,1020,.34833324,1,01-02-1992,01-02-1992,1992-02-01,matched (3)
199202,220107,A. Pub Meal,49,2.96875,2030,.26458335,1,01-02-1992,01-02-1992,1992-02-01,matched (3)
199202,220107,A. Pub Meal,49,2.96875,3040,.21208334,1,01-02-1992,01-02-1992,1992-02-01,matched (3)
199202,220107,A. Pub Meal,49,2.96875,4050,.18791676,1,01-02-1992,01-02-1992,1992-02-01,matched (3)
199202,220107,A. Pub Meal,49,2.96875,5060,.17708325,1,01-02-1992,01-02-1992,1992-02-01,matched (3)
199202,220107,A. Pub Meal,49,2.96875,6070,.23750019,1,01-02-1992,01-02-1992,1992-02-01,matched (3)
199202,220107,A. Pub Meal,49,2.96875,7080,.26666665,1,01-02-1992,01-02-1992,1992-02-01,matched (3)
199202,220107,A. Pub Meal,49,2.96875,8090,.26791668,1,01-02-1992,01-02-1992,1992-02-01,matched (3)
199203,220107,A. Pub Meal,50,2.9791667,10,1.93125,1,01-03-1992,01-03-1992,1992-03-01,matched (3)
199203,220107,A. Pub Meal,50,2.9791667,1020,.38749993,1,01-03-1992,01-03-1992,1992-03-01,matched (3)
199203,220107,A. Pub Meal,50,2.9791667,2030,.25416684,1,01-03-1992,01-03-1992,1992-03-01,matched (3)
199203,220107,A. Pub Meal,50,2.9791667,3040,.2208333,1,01-03-1992,01-03-1992,1992-03-01,matched (3)
199203,220107,A. Pub Meal,50,2.9791667,4050,.1854167,1,01-03-1992,01-03-1992,1992-03-01,matched (3)
199203,220107,A. Pub Meal,50,2.9791667,5060,.21249986,1,01-03-1992,01-03-1992,1992-03-01,matched (3)
199203,220107,A. Pub Meal,50,2.9791667,6070,.17291665,1,01-03-1992,01-03-1992,1992-03-01,matched (3)
199203,220107,A. Pub Meal,50,2.9791667,7080,.28750014,1,01-03-1992,01-03-1992,1992-03-01,matched (3)
