year,price
1990,.25
1990,.25999999
1990,.28
1990,.28
1990,.28999999
1990,.30000001
1990,.30000001
1990,.30000001
1990,.31999999
1990,.31999999
1990,.34
1990,.34
1990,.34999999
1990,.34999999
1990,.34999999
1990,.34999999
1990,.34999999
1990,.34999999
1990,.36000001
1990,.36000001
1990,.36000001
1990,.36000001
1990,.36000001
1990,.36000001
1990,.37
1990,.38
1990,.38
1990,.38
1990,.38
1990,.38
1990,.38
1990,.38
1990,.38
1990,.38
1990,.38
1990,.38
1990,.38
1990,.38
1990,.38999999
1990,.38999999
1990,.38999999
1990,.38999999
1990,.38999999
1990,.38999999
1990,.38999999
1990,.38999999
1990,.38999999
1990,.38999999
1990,.38999999
1990,.38999999
1990,.38999999
1990,.38999999
1990,.38999999
1990,.38999999
1990,.38999999
1990,.38999999
1990,.38999999
1990,.38999999
1990,.38999999
1990,.38999999
1990,.38999999
1990,.38999999
1990,.38999999
1990,.38999999
1990,.38999999
1990,.38999999
1990,.38999999
1990,.38999999
1990,.38999999
1990,.38999999
1990,.38999999
1990,.38999999
1990,.38999999
1990,.38999999
1990,.38999999
1990,.38999999
1990,.38999999
1990,.38999999
1990,.38999999
1990,.38999999
1990,.38999999
1990,.38999999
1990,.38999999
1990,.38999999
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.40000001
1990,.41999999
1990,.41999999
1990,.41999999
1990,.41999999
1990,.41999999
1990,.41999999
1990,.41999999
1990,.41999999
1990,.41999999
1990,.41999999
1990,.41999999
1990,.41999999
1990,.41999999
1990,.41999999
1990,.41999999
1990,.41999999
1990,.43000001
1990,.44
1990,.44
1990,.44
1990,.44
1990,.44
1990,.44
1990,.44
1990,.44
1990,.44999999
1990,.44999999
1990,.44999999
1990,.44999999
1990,.44999999
1990,.44999999
1990,.44999999
1990,.44999999
1990,.44999999
1990,.44999999
1990,.44999999
1990,.44999999
1990,.44999999
1990,.44999999
1990,.44999999
1990,.44999999
1990,.44999999
1990,.44999999
1990,.44999999
1990,.44999999
1990,.44999999
1990,.44999999
1990,.44999999
1990,.44999999
1990,.44999999
1990,.44999999
1990,.44999999
1990,.44999999
1990,.44999999
1990,.44999999
1990,.44999999
1990,.44999999
1990,.44999999
1990,.44999999
1990,.44999999
1990,.44999999
1990,.44999999
1990,.44999999
1990,.44999999
1990,.44999999
1990,.44999999
1990,.44999999
1990,.46000001
1990,.46000001
1990,.46000001
1990,.46000001
1990,.46000001
1990,.46000001
1990,.46000001
1990,.46000001
1990,.46000001
1990,.46000001
1990,.46000001
1990,.46000001
1990,.46000001
1990,.46000001
1990,.46000001
1990,.46000001
1990,.46000001
1990,.47
1990,.47
1990,.47
1990,.47
1990,.47
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.47999999
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.49000001
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.5
1990,.50999999
1990,.51999998
1990,.51999998
1990,.51999998
1990,.51999998
1990,.51999998
1990,.51999998
1990,.51999998
1990,.51999998
1990,.51999998
1990,.51999998
1990,.51999998
1990,.51999998
1990,.51999998
1990,.51999998
1990,.51999998
1990,.51999998
1990,.51999998
1990,.51999998
1990,.51999998
1990,.51999998
1990,.51999998
1990,.51999998
1990,.51999998
1990,.51999998
1990,.51999998
1990,.51999998
1990,.51999998
1990,.51999998
1990,.51999998
1990,.51999998
1990,.51999998
1990,.51999998
1990,.51999998
1990,.51999998
1990,.51999998
1990,.51999998
1990,.51999998
1990,.51999998
1990,.51999998
1990,.51999998
1990,.51999998
1990,.52999997
1990,.52999997
1990,.52999997
1990,.52999997
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.54000002
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
1990,.55000001
