itemname,price,p,group,newdate
Semi skimmed milk,3040,0,2,2001-01-01
Semi skimmed milk,4050,0,2,2001-01-01
Semi skimmed milk,5060,.029999971,2,2001-01-01
Semi skimmed milk,6070,.030000031,2,2001-01-01
Semi skimmed milk,7080,0,2,2001-01-01
Semi skimmed milk,8090,.10999995,2,2001-01-01
Kerosene,10,191.63,2,2001-01-01
Kerosene,1020,5.769989,2,2001-01-01
Kerosene,2030,2.1000061,2,2001-01-01
Kerosene,3040,4.7299957,2,2001-01-01
Kerosene,4050,2.2050018,2,2001-01-01
Kerosene,5060,2.5149994,2,2001-01-01
Kerosene,6070,.94999695,2,2001-01-01
Kerosene,7080,5.3500061,2,2001-01-01
Kerosene,8090,15.75,2,2001-01-01
Microwave,10,64.989998,2,2001-01-01
Microwave,1020,5,2,2001-01-01
Microwave,2030,10,2,2001-01-01
Microwave,3040,10,2,2001-01-01
Microwave,4050,10,2,2001-01-01
Microwave,5060,9.9599991,2,2001-01-01
Microwave,6070,9.9500046,2,2001-01-01
Microwave,7080,10.090004,2,2001-01-01
Microwave,8090,30,2,2001-01-01
Paperback - non-fiction,10,4.9899998,2,2001-01-01
Paperback - non-fiction,1020,0,2,2001-01-01
Paperback - non-fiction,2030,0,2,2001-01-01
Paperback - non-fiction,3040,1,2,2001-01-01
Paperback - non-fiction,4050,1,2,2001-01-01
Paperback - non-fiction,5060,0,2,2001-01-01
Paperback - non-fiction,6070,0,2,2001-01-01
Paperback - non-fiction,7080,1,2,2001-01-01
Paperback - non-fiction,8090,0,2,2001-01-01
Semi skimmed milk,10,.51999998,2,2001-02-01
Semi skimmed milk,1020,0,2,2001-02-01
Semi skimmed milk,2030,0,2,2001-02-01
Semi skimmed milk,3040,0,2,2001-02-01
Semi skimmed milk,4050,0,2,2001-02-01
Semi skimmed milk,5060,0,2,2001-02-01
Semi skimmed milk,6070,.030000031,2,2001-02-01
Semi skimmed milk,7080,.029999971,2,2001-02-01
Semi skimmed milk,8090,.11000001,2,2001-02-01
Kerosene,10,197.39999,2,2001-02-01
Kerosene,1020,2.1000061,2,2001-02-01
Kerosene,2030,5.25,2,2001-02-01
Kerosene,3040,4.1999969,2,2001-02-01
Kerosene,4050,.83999634,2,2001-02-01
Kerosene,5060,3.0500031,2,2001-02-01
Kerosene,6070,2.4100037,2,2001-02-01
Kerosene,7080,4.1999969,2,2001-02-01
Kerosene,8090,5.0400085,2,2001-02-01
Microwave,10,69.900002,2,2001-02-01
Microwave,1020,.089996338,2,2001-02-01
Microwave,2030,10,2,2001-02-01
Microwave,3040,9.0100021,2,2001-02-01
Microwave,4050,10,2,2001-02-01
Microwave,5060,10.949997,2,2001-02-01
Microwave,6070,9.1000061,2,2001-02-01
Microwave,7080,10.940002,2,2001-02-01
Microwave,8090,29.959991,2,2001-02-01
Paperback - non-fiction,10,4.9899998,2,2001-02-01
Paperback - non-fiction,1020,0,2,2001-02-01
Paperback - non-fiction,2030,0,2,2001-02-01
Paperback - non-fiction,3040,1,2,2001-02-01
Paperback - non-fiction,4050,1,2,2001-02-01
Paperback - non-fiction,5060,0,2,2001-02-01
Paperback - non-fiction,6070,0,2,2001-02-01
Paperback - non-fiction,7080,1,2,2001-02-01
Paperback - non-fiction,8090,0,2,2001-02-01
Semi skimmed milk,10,.51999998,2,2001-03-01
Semi skimmed milk,1020,0,2,2001-03-01
Semi skimmed milk,2030,0,2,2001-03-01
Semi skimmed milk,3040,0,2,2001-03-01
Semi skimmed milk,4050,0,2,2001-03-01
Semi skimmed milk,5060,0,2,2001-03-01
Semi skimmed milk,6070,.030000031,2,2001-03-01
Semi skimmed milk,7080,0,2,2001-03-01
Semi skimmed milk,8090,.13,2,2001-03-01
Kerosene,10,189,2,2001-03-01
Kerosene,1020,3.1499939,2,2001-03-01
Kerosene,2030,3.1500092,2,2001-03-01
Kerosene,3040,6.3000031,2,2001-03-01
Kerosene,4050,3.1499939,2,2001-03-01
Kerosene,5060,4.1999969,2,2001-03-01
Kerosene,6070,.52999878,2,2001-03-01
Kerosene,7080,2.6200104,2,2001-03-01
Kerosene,8090,5.269989,2,2001-03-01
Microwave,10,69.870003,2,2001-03-01
Microwave,1020,.11999512,2,2001-03-01
Microwave,2030,10,2,2001-03-01
Microwave,3040,9.5100021,2,2001-03-01
Microwave,4050,9.5,2,2001-03-01
Microwave,5060,10.949997,2,2001-03-01
Microwave,6070,9.9200058,2,2001-03-01
Microwave,7080,10.120003,2,2001-03-01
Microwave,8090,30,2,2001-03-01
Paperback - non-fiction,10,3.99,2,2001-03-01
Paperback - non-fiction,1020,.99999976,2,2001-03-01
Paperback - non-fiction,2030,0,2,2001-03-01
Paperback - non-fiction,3040,1,2,2001-03-01
Paperback - non-fiction,4050,0,2,2001-03-01
Paperback - non-fiction,5060,1,2,2001-03-01
Paperback - non-fiction,6070,0,2,2001-03-01
Paperback - non-fiction,7080,.5,2,2001-03-01
Paperback - non-fiction,8090,.5,2,2001-03-01
Semi skimmed milk,10,.51999998,2,2001-04-01
Semi skimmed milk,1020,0,2,2001-04-01
Semi skimmed milk,2030,.020000041,2,2001-04-01
Semi skimmed milk,3040,0,2,2001-04-01
Semi skimmed milk,4050,0,2,2001-04-01
Semi skimmed milk,5060,0,2,2001-04-01
Semi skimmed milk,6070,.0099999905,2,2001-04-01
Semi skimmed milk,7080,.019999981,2,2001-04-01
Semi skimmed milk,8090,.12,2,2001-04-01
Kerosene,10,184.8,2,2001-04-01
Kerosene,1020,3.1499939,2,2001-04-01
Kerosene,2030,1.0500031,2,2001-04-01
Kerosene,3040,5.25,2,2001-04-01
Kerosene,4050,0,2,2001-04-01
Kerosene,5060,5.1499939,2,2001-04-01
Kerosene,6070,2.2000122,2,2001-04-01
Kerosene,7080,2.5699921,2,2001-04-01
Kerosene,8090,4.7799988,2,2001-04-01
Microwave,10,69.870003,2,2001-04-01
Microwave,1020,7.1299973,2,2001-04-01
Microwave,2030,2.9700012,2,2001-04-01
Microwave,3040,9.5299988,2,2001-04-01
Microwave,4050,10.489998,2,2001-04-01
Microwave,5060,9.9599991,2,2001-04-01
Microwave,6070,20,2,2001-04-01
Microwave,7080,10.040009,2,2001-04-01
Microwave,8090,40,2,2001-04-01
Paperback - non-fiction,10,4.9899998,2,2001-04-01
Paperback - non-fiction,1020,0,2,2001-04-01
Paperback - non-fiction,2030,1,2,2001-04-01
Paperback - non-fiction,3040,0,2,2001-04-01
Paperback - non-fiction,4050,1,2,2001-04-01
Paperback - non-fiction,5060,0,2,2001-04-01
Paperback - non-fiction,6070,0,2,2001-04-01
Paperback - non-fiction,7080,0,2,2001-04-01
Paperback - non-fiction,8090,1,2,2001-04-01
Semi skimmed milk,10,.54000002,2,2001-05-01
Semi skimmed milk,1020,0,2,2001-05-01
Semi skimmed milk,2030,0,2,2001-05-01
Semi skimmed milk,3040,0,2,2001-05-01
Semi skimmed milk,4050,0,2,2001-05-01
Semi skimmed milk,5060,0,2,2001-05-01
Semi skimmed milk,6070,.029999971,2,2001-05-01
Semi skimmed milk,7080,.019999981,2,2001-05-01
Semi skimmed milk,8090,.10000002,2,2001-05-01
Kerosene,10,194.25,2,2001-05-01
Kerosene,1020,3.1499939,2,2001-05-01
Kerosene,2030,2.1000061,2,2001-05-01
Kerosene,3040,2.1000061,2,2001-05-01
Kerosene,4050,3.1499939,2,2001-05-01
Kerosene,5060,2.1000061,2,2001-05-01
Kerosene,6070,2.0999908,2,2001-05-01
Kerosene,7080,1.0500031,2,2001-05-01
Kerosene,8090,4.8300018,2,2001-05-01
Microwave,10,71.239998,2,2001-05-01
Microwave,1020,8.6600037,2,2001-05-01
Microwave,2030,.089996338,2,2001-05-01
Microwave,3040,9.5100021,2,2001-05-01
Microwave,4050,10.489998,2,2001-05-01
Microwave,5060,9.9599991,2,2001-05-01
Microwave,6070,20,2,2001-05-01
Microwave,7080,30,2,2001-05-01
Microwave,8090,40.040009,2,2001-05-01
Paperback - non-fiction,10,4.9899998,2,2001-05-01
Paperback - non-fiction,1020,0,2,2001-05-01
Paperback - non-fiction,2030,0,2,2001-05-01
Paperback - non-fiction,3040,1,2,2001-05-01
Paperback - non-fiction,4050,0,2,2001-05-01
Paperback - non-fiction,5060,0,2,2001-05-01
Paperback - non-fiction,6070,1,2,2001-05-01
Paperback - non-fiction,7080,0,2,2001-05-01
Paperback - non-fiction,8090,1,2,2001-05-01
Semi skimmed milk,10,.54000002,2,2001-06-01
Semi skimmed milk,1020,0,2,2001-06-01
Semi skimmed milk,2030,0,2,2001-06-01
Semi skimmed milk,3040,0,2,2001-06-01
Semi skimmed milk,4050,0,2,2001-06-01
Semi skimmed milk,5060,0,2,2001-06-01
Semi skimmed milk,6070,.029999971,2,2001-06-01
Semi skimmed milk,7080,.019999981,2,2001-06-01
Semi skimmed milk,8090,.10000002,2,2001-06-01
Kerosene,10,197.10001,2,2001-06-01
Kerosene,1020,1.8799896,2,2001-06-01
Kerosene,2030,5.4600067,2,2001-06-01
Kerosene,3040,1.8899994,2,2001-06-01
Kerosene,4050,2.6199951,2,2001-06-01
Kerosene,5060,1.0500031,2,2001-06-01
Kerosene,6070,4.0200043,2,2001-06-01
Kerosene,7080,1.2299957,2,2001-06-01
Kerosene,8090,2.6300049,2,2001-06-01
Microwave,10,74.989998,2,2001-06-01
Microwave,1020,4.9100037,2,2001-06-01
Microwave,2030,.049995422,2,2001-06-01
Microwave,3040,9.5500031,2,2001-06-01
Microwave,4050,9.5,2,2001-06-01
Microwave,5060,10.949997,2,2001-06-01
Microwave,6070,10,2,2001-06-01
Microwave,7080,30.040009,2,2001-06-01
Microwave,8090,50,2,2001-06-01
Paperback - non-fiction,10,4.9899998,2,2001-06-01
Paperback - non-fiction,1020,0,2,2001-06-01
Paperback - non-fiction,2030,0,2,2001-06-01
Paperback - non-fiction,3040,0,2,2001-06-01
Paperback - non-fiction,4050,1,2,2001-06-01
Paperback - non-fiction,5060,0,2,2001-06-01
Paperback - non-fiction,6070,0,2,2001-06-01
Paperback - non-fiction,7080,1,2,2001-06-01
Paperback - non-fiction,8090,0,2,2001-06-01
Semi skimmed milk,10,.54000002,2,2001-07-01
Semi skimmed milk,1020,0,2,2001-07-01
Semi skimmed milk,2030,0,2,2001-07-01
Semi skimmed milk,3040,0,2,2001-07-01
Semi skimmed milk,4050,0,2,2001-07-01
Semi skimmed milk,5060,0,2,2001-07-01
Semi skimmed milk,6070,.029999971,2,2001-07-01
Semi skimmed milk,7080,.019999981,2,2001-07-01
Semi skimmed milk,8090,.10000002,2,2001-07-01
Kerosene,10,183.75,2,2001-07-01
Kerosene,1020,3.9400024,2,2001-07-01
Kerosene,2030,1.3099976,2,2001-07-01
Kerosene,3040,4.1999969,2,2001-07-01
Kerosene,4050,1.0500031,2,2001-07-01
Kerosene,5060,2.4400024,2,2001-07-01
Kerosene,6070,2.4449921,2,2001-07-01
Kerosene,7080,.88000488,2,2001-07-01
Kerosene,8090,6.1549988,2,2001-07-01
Microwave,10,69.989998,2,2001-07-01
Microwave,1020,4.9100037,2,2001-07-01
Microwave,2030,5,2,2001-07-01
Microwave,3040,2.0999985,2,2001-07-01
Microwave,4050,7.9700012,2,2001-07-01
Microwave,5060,9.9799957,2,2001-07-01
Microwave,6070,18,2,2001-07-01
Microwave,7080,32.040009,2,2001-07-01
Microwave,8090,50,2,2001-07-01
Paperback - non-fiction,10,4.9899998,2,2001-07-01
Paperback - non-fiction,1020,0,2,2001-07-01
Paperback - non-fiction,2030,0,2,2001-07-01
Paperback - non-fiction,3040,1,2,2001-07-01
Paperback - non-fiction,4050,0,2,2001-07-01
Paperback - non-fiction,5060,0,2,2001-07-01
Paperback - non-fiction,6070,1,2,2001-07-01
Paperback - non-fiction,7080,0,2,2001-07-01
Paperback - non-fiction,8090,0,2,2001-07-01
Semi skimmed milk,10,.54000002,2,2001-08-01
Semi skimmed milk,1020,0,2,2001-08-01
Semi skimmed milk,2030,0,2,2001-08-01
Semi skimmed milk,3040,0,2,2001-08-01
Semi skimmed milk,4050,0,2,2001-08-01
Semi skimmed milk,5060,0,2,2001-08-01
Semi skimmed milk,6070,.049999952,2,2001-08-01
Semi skimmed milk,7080,0,2,2001-08-01
Semi skimmed milk,8090,.10000002,2,2001-08-01
Kerosene,10,183.64999,2,2001-08-01
Kerosene,1020,1.1500092,2,2001-08-01
Kerosene,2030,3.1499939,2,2001-08-01
Kerosene,3040,.83999634,2,2001-08-01
Kerosene,4050,2.5750122,2,2001-08-01
Kerosene,5060,2.8849945,2,2001-08-01
Kerosene,6070,0,2,2001-08-01
Kerosene,7080,4.1999969,2,2001-08-01
Kerosene,8090,1.0500031,2,2001-08-01
Microwave,10,69.93,2,2001-08-01
Microwave,1020,4.9700012,2,2001-08-01
Microwave,2030,2.0999985,2,2001-08-01
Microwave,3040,7.9499969,2,2001-08-01
Microwave,4050,5.0400009,2,2001-08-01
Microwave,5060,9.9599991,2,2001-08-01
Microwave,6070,18,2,2001-08-01
Microwave,7080,32.040009,2,2001-08-01
Microwave,8090,50,2,2001-08-01
Paperback - non-fiction,10,4.9899998,2,2001-08-01
Paperback - non-fiction,1020,0,2,2001-08-01
Paperback - non-fiction,2030,0,2,2001-08-01
Paperback - non-fiction,3040,1,2,2001-08-01
Paperback - non-fiction,4050,0,2,2001-08-01
Paperback - non-fiction,5060,0,2,2001-08-01
Paperback - non-fiction,6070,1,2,2001-08-01
Paperback - non-fiction,7080,0,2,2001-08-01
Paperback - non-fiction,8090,0,2,2001-08-01
Semi skimmed milk,10,.54000002,2,2001-09-01
Semi skimmed milk,1020,0,2,2001-09-01
Semi skimmed milk,2030,0,2,2001-09-01
Semi skimmed milk,3040,0,2,2001-09-01
Semi skimmed milk,4050,0,2,2001-09-01
Semi skimmed milk,5060,0,2,2001-09-01
Semi skimmed milk,6070,.049999952,2,2001-09-01
Semi skimmed milk,7080,0,2,2001-09-01
Semi skimmed milk,8090,.10000002,2,2001-09-01
Kerosene,10,203.8,2,2001-09-01
Kerosene,1020,5.6999969,2,2001-09-01
Kerosene,2030,.5,2,2001-09-01
Kerosene,3040,9.4499969,2,2001-09-01
Kerosene,4050,1.0500031,2,2001-09-01
Kerosene,5060,3.1499939,2,2001-09-01
Kerosene,6070,6.8300018,2,2001-09-01
Kerosene,7080,1.8899994,2,2001-09-01
Kerosene,8090,4.3800049,2,2001-09-01
Microwave,10,69.949997,2,2001-09-01
Microwave,1020,0,2,2001-09-01
Microwave,2030,7.0500031,2,2001-09-01
Microwave,3040,2.9000015,2,2001-09-01
Microwave,4050,5.0499954,2,2001-09-01
Microwave,5060,15,2,2001-09-01
Microwave,6070,18,2,2001-09-01
Microwave,7080,22.040009,2,2001-09-01
Microwave,8090,60,2,2001-09-01
Paperback - non-fiction,10,4.9899998,2,2001-09-01
Paperback - non-fiction,1020,0,2,2001-09-01
Paperback - non-fiction,2030,0,2,2001-09-01
Paperback - non-fiction,3040,1,2,2001-09-01
Paperback - non-fiction,4050,0,2,2001-09-01
Paperback - non-fiction,5060,0,2,2001-09-01
Paperback - non-fiction,6070,0,2,2001-09-01
Paperback - non-fiction,7080,1,2,2001-09-01
Paperback - non-fiction,8090,0,2,2001-09-01
Semi skimmed milk,10,.54000002,2,2001-10-01
Semi skimmed milk,1020,0,2,2001-10-01
Semi skimmed milk,2030,0,2,2001-10-01
Semi skimmed milk,3040,0,2,2001-10-01
Semi skimmed milk,4050,0,2,2001-10-01
Semi skimmed milk,5060,.0099999905,2,2001-10-01
Semi skimmed milk,6070,.039999962,2,2001-10-01
Semi skimmed milk,7080,0,2,2001-10-01
Semi skimmed milk,8090,.10000002,2,2001-10-01
Kerosene,10,169.5,2,2001-10-01
Kerosene,1020,4.2799988,2,2001-10-01
Kerosene,2030,4.6199951,2,2001-10-01
Kerosene,3040,5.3500061,2,2001-10-01
Kerosene,4050,0,2,2001-10-01
Kerosene,5060,4.7299957,2,2001-10-01
Kerosene,6070,2.3099976,2,2001-10-01
Kerosene,7080,3.4600067,2,2001-10-01
Kerosene,8090,9.4499969,2,2001-10-01
Microwave,10,69.949997,2,2001-10-01
Microwave,1020,0,2,2001-10-01
Microwave,2030,5.0400009,2,2001-10-01
Microwave,3040,4.9100037,2,2001-10-01
Microwave,4050,5.0499954,2,2001-10-01
Microwave,5060,15,2,2001-10-01
Microwave,6070,10.040001,2,2001-10-01
Microwave,7080,20.000008,2,2001-10-01
Microwave,8090,60,2,2001-10-01
Paperback - non-fiction,10,4.9899998,2,2001-10-01
Paperback - non-fiction,1020,0,2,2001-10-01
Paperback - non-fiction,2030,1,2,2001-10-01
Paperback - non-fiction,3040,0,2,2001-10-01
Paperback - non-fiction,4050,0,2,2001-10-01
Paperback - non-fiction,5060,0,2,2001-10-01
Paperback - non-fiction,6070,0,2,2001-10-01
Paperback - non-fiction,7080,1,2,2001-10-01
Paperback - non-fiction,8090,1,2,2001-10-01
Semi skimmed milk,10,.54000002,2,2001-11-01
Semi skimmed milk,1020,0,2,2001-11-01
Semi skimmed milk,2030,0,2,2001-11-01
Semi skimmed milk,3040,0,2,2001-11-01
Semi skimmed milk,4050,0,2,2001-11-01
Semi skimmed milk,5060,.019999981,2,2001-11-01
Semi skimmed milk,6070,.029999971,2,2001-11-01
Semi skimmed milk,7080,0,2,2001-11-01
Semi skimmed milk,8090,.10000002,2,2001-11-01
Kerosene,10,158.02499,2,2001-11-01
Kerosene,1020,4.7250061,2,2001-11-01
Kerosene,2030,2.1000061,2,2001-11-01
Kerosene,3040,1.0999908,2,2001-11-01
Kerosene,4050,1.5299988,2,2001-11-01
Kerosene,5060,.52000427,2,2001-11-01
Kerosene,6070,3.9400024,2,2001-11-01
Kerosene,7080,2.1849976,2,2001-11-01
Kerosene,8090,7.0050049,2,2001-11-01
Microwave,10,69.949997,2,2001-11-01
Microwave,1020,0,2,2001-11-01
Microwave,2030,5.0400009,2,2001-11-01
Microwave,3040,4.9100037,2,2001-11-01
Microwave,4050,5.0499954,2,2001-11-01
Microwave,5060,15,2,2001-11-01
Microwave,6070,10.910004,2,2001-11-01
Microwave,7080,19.130005,2,2001-11-01
Microwave,8090,62.709991,2,2001-11-01
Paperback - non-fiction,10,4.9899998,2,2001-11-01
Paperback - non-fiction,1020,0,2,2001-11-01
Paperback - non-fiction,2030,1,2,2001-11-01
Paperback - non-fiction,3040,0,2,2001-11-01
Paperback - non-fiction,4050,0,2,2001-11-01
Paperback - non-fiction,5060,0,2,2001-11-01
Paperback - non-fiction,6070,1,2,2001-11-01
Paperback - non-fiction,7080,0,2,2001-11-01
Paperback - non-fiction,8090,1,2,2001-11-01
Semi skimmed milk,10,.54000002,2,2001-12-01
Semi skimmed milk,1020,0,2,2001-12-01
Semi skimmed milk,2030,0,2,2001-12-01
Semi skimmed milk,3040,0,2,2001-12-01
Semi skimmed milk,4050,0,2,2001-12-01
Semi skimmed milk,5060,0,2,2001-12-01
Semi skimmed milk,6070,.034999967,2,2001-12-01
Semi skimmed milk,7080,.014999986,2,2001-12-01
Semi skimmed milk,8090,.10000002,2,2001-12-01
Kerosene,10,148,2,2001-12-01
Kerosene,1020,3.1999969,2,2001-12-01
Kerosene,2030,1.0500031,2,2001-12-01
Kerosene,3040,2.1000061,2,2001-12-01
Kerosene,4050,3.6799927,2,2001-12-01
Kerosene,5060,4.1999969,2,2001-12-01
Kerosene,6070,4.7200012,2,2001-12-01
Kerosene,7080,1.0500031,2,2001-12-01
Kerosene,8090,2.1000061,2,2001-12-01
Microwave,10,64.989998,2,2001-12-01
Microwave,1020,4.9599991,2,2001-12-01
Microwave,2030,5.0400009,2,2001-12-01
Microwave,3040,4.9100037,2,2001-12-01
Microwave,4050,5.0499954,2,2001-12-01
Microwave,5060,15,2,2001-12-01
Microwave,6070,10.910004,2,2001-12-01
Microwave,7080,19.130005,2,2001-12-01
Microwave,8090,70,2,2001-12-01
Paperback - non-fiction,10,4.9899998,2,2001-12-01
Paperback - non-fiction,1020,0,2,2001-12-01
Paperback - non-fiction,2030,1,2,2001-12-01
Paperback - non-fiction,3040,0,2,2001-12-01
Paperback - non-fiction,4050,0,2,2001-12-01
Paperback - non-fiction,5060,0,2,2001-12-01
Paperback - non-fiction,6070,1,2,2001-12-01
Paperback - non-fiction,7080,0,2,2001-12-01
Paperback - non-fiction,8090,1,2,2001-12-01
Semi skimmed milk,10,.54000002,2,2002-01-01
Semi skimmed milk,1020,0,2,2002-01-01
Semi skimmed milk,2030,0,2,2002-01-01
Semi skimmed milk,3040,0,2,2002-01-01
Semi skimmed milk,4050,0,2,2002-01-01
Semi skimmed milk,5060,.0099999905,2,2002-01-01
Semi skimmed milk,6070,.019999981,2,2002-01-01
Semi skimmed milk,7080,.019999981,2,2002-01-01
Semi skimmed milk,8090,.090000033,2,2002-01-01
Kerosene,10,150.67999,2,2002-01-01
Kerosene,1020,6.3000031,2,2002-01-01
Kerosene,2030,.52000427,2,2002-01-01
Kerosene,3040,2.5,2,2002-01-01
Kerosene,4050,4.8500061,2,2002-01-01
Kerosene,5060,2.6299896,2,2002-01-01
Kerosene,6070,3.1500092,2,2002-01-01
Kerosene,7080,2.6199951,2,2002-01-01
Kerosene,8090,7.8800049,2,2002-01-01
Microwave,10,69.949997,2,2002-01-01
Microwave,1020,0,2,2002-01-01
Microwave,2030,7.0500031,2,2002-01-01
Microwave,3040,2.9000015,2,2002-01-01
Microwave,4050,5.0499954,2,2002-01-01
Microwave,5060,5.0500031,2,2002-01-01
Microwave,6070,9.9899979,2,2002-01-01
Microwave,7080,19.959999,2,2002-01-01
Microwave,8090,72.75,2,2002-01-01
Paperback - non-fiction,10,4.9899998,2,2002-01-01
Paperback - non-fiction,1020,0,2,2002-01-01
Paperback - non-fiction,2030,1,2,2002-01-01
Paperback - non-fiction,3040,0,2,2002-01-01
Paperback - non-fiction,4050,0,2,2002-01-01
Paperback - non-fiction,5060,0,2,2002-01-01
Paperback - non-fiction,6070,1,2,2002-01-01
Paperback - non-fiction,7080,1,2,2002-01-01
Paperback - non-fiction,8090,0,2,2002-01-01
Semi skimmed milk,10,.54000002,2,2002-02-01
Semi skimmed milk,1020,0,2,2002-02-01
Semi skimmed milk,2030,0,2,2002-02-01
Semi skimmed milk,3040,0,2,2002-02-01
Semi skimmed milk,4050,.0099999905,2,2002-02-01
Semi skimmed milk,5060,.0099999905,2,2002-02-01
Semi skimmed milk,6070,.029999971,2,2002-02-01
Semi skimmed milk,7080,.030000031,2,2002-02-01
Semi skimmed milk,8090,.17000002,2,2002-02-01
Kerosene,10,152.14999,2,2002-02-01
Kerosene,1020,1.6800079,2,2002-02-01
Kerosene,2030,3.1499939,2,2002-02-01
Kerosene,3040,.52000427,2,2002-02-01
Kerosene,4050,4.7299957,2,2002-02-01
Kerosene,5060,1.9900055,2,2002-02-01
Kerosene,6070,3.5699921,2,2002-02-01
Kerosene,7080,4.4100037,2,2002-02-01
Kerosene,8090,6.0899963,2,2002-02-01
Microwave,10,69.474998,2,2002-02-01
Microwave,1020,.47499847,2,2002-02-01
Microwave,2030,1.0400009,2,2002-02-01
Microwave,3040,7.0049973,2,2002-02-01
Microwave,4050,1.9050064,2,2002-02-01
Microwave,5060,10.089996,2,2002-02-01
Microwave,6070,9.9800034,2,2002-02-01
Microwave,7080,17.979996,2,2002-02-01
Microwave,8090,72.395004,2,2002-02-01
Paperback - non-fiction,10,3.99,2,2002-02-01
Paperback - non-fiction,1020,.99999976,2,2002-02-01
Paperback - non-fiction,2030,0,2,2002-02-01
Paperback - non-fiction,3040,1,2,2002-02-01
Paperback - non-fiction,4050,0,2,2002-02-01
Paperback - non-fiction,5060,1,2,2002-02-01
Paperback - non-fiction,6070,0,2,2002-02-01
Paperback - non-fiction,7080,1,2,2002-02-01
Paperback - non-fiction,8090,0,2,2002-02-01
Semi skimmed milk,10,.54000002,2,2002-03-01
Semi skimmed milk,1020,0,2,2002-03-01
Semi skimmed milk,2030,0,2,2002-03-01
Semi skimmed milk,3040,0,2,2002-03-01
Semi skimmed milk,4050,.019999981,2,2002-03-01
Semi skimmed milk,5060,.0099999905,2,2002-03-01
Semi skimmed milk,6070,.019999981,2,2002-03-01
Semi skimmed milk,7080,.060000002,2,2002-03-01
Semi skimmed milk,8090,.14000005,2,2002-03-01
Kerosene,10,162.23,2,2002-03-01
Kerosene,1020,3.6699982,2,2002-03-01
Kerosene,2030,1.7900085,2,2002-03-01
Kerosene,3040,2.4100037,2,2002-03-01
Kerosene,4050,2.3649902,2,2002-03-01
Kerosene,5060,.78500366,2,2002-03-01
Kerosene,6070,4.1999969,2,2002-03-01
Kerosene,7080,1.0500031,2,2002-03-01
Kerosene,8090,5.25,2,2002-03-01
Microwave,10,64.989998,2,2002-03-01
Microwave,1020,4.8899994,2,2002-03-01
Microwave,2030,2.1100006,2,2002-03-01
Microwave,3040,7.0100021,2,2002-03-01
Microwave,4050,.90000153,2,2002-03-01
Microwave,5060,10.089996,2,2002-03-01
Microwave,6070,10,2,2002-03-01
Microwave,7080,20,2,2002-03-01
Microwave,8090,68.000008,2,2002-03-01
Paperback - non-fiction,10,3.99,2,2002-03-01
Paperback - non-fiction,1020,.99999976,2,2002-03-01
Paperback - non-fiction,2030,0,2,2002-03-01
Paperback - non-fiction,3040,1,2,2002-03-01
Paperback - non-fiction,4050,0,2,2002-03-01
Paperback - non-fiction,5060,0,2,2002-03-01
Paperback - non-fiction,6070,1,2,2002-03-01
Paperback - non-fiction,7080,0,2,2002-03-01
Paperback - non-fiction,8090,1,2,2002-03-01
Semi skimmed milk,10,.54000002,2,2002-04-01
Semi skimmed milk,1020,0,2,2002-04-01
Semi skimmed milk,2030,0,2,2002-04-01
Semi skimmed milk,3040,0,2,2002-04-01
Semi skimmed milk,4050,0,2,2002-04-01
Semi skimmed milk,5060,.029999971,2,2002-04-01
Semi skimmed milk,6070,.019999981,2,2002-04-01
Semi skimmed milk,7080,.060000002,2,2002-04-01
Semi skimmed milk,8090,.14000005,2,2002-04-01
Kerosene,10,162.75,2,2002-04-01
Kerosene,1020,4.7299957,2,2002-04-01
Kerosene,2030,3.8800049,2,2002-04-01
Kerosene,3040,2.1000061,2,2002-04-01
Kerosene,4050,3.9899902,2,2002-04-01
Kerosene,5060,1.0500031,2,2002-04-01
Kerosene,6070,5.7799988,2,2002-04-01
Kerosene,7080,4.1999969,2,2002-04-01
Kerosene,8090,3.1500092,2,2002-04-01
Microwave,10,64.989998,2,2002-04-01
Microwave,1020,4.8199997,2,2002-04-01
Microwave,2030,.18000031,2,2002-04-01
Microwave,3040,9.0100021,2,2002-04-01
Microwave,4050,.90000153,2,2002-04-01
Microwave,5060,10.089996,2,2002-04-01
Microwave,6070,10,2,2002-04-01
Microwave,7080,19.959999,2,2002-04-01
Microwave,8090,80.040009,2,2002-04-01
Paperback - non-fiction,10,4.9899998,2,2002-04-01
Paperback - non-fiction,1020,0,2,2002-04-01
Paperback - non-fiction,2030,0,2,2002-04-01
Paperback - non-fiction,3040,1,2,2002-04-01
Paperback - non-fiction,4050,0,2,2002-04-01
Paperback - non-fiction,5060,0,2,2002-04-01
Paperback - non-fiction,6070,1,2,2002-04-01
Paperback - non-fiction,7080,0,2,2002-04-01
Paperback - non-fiction,8090,1,2,2002-04-01
Semi skimmed milk,10,.54000002,2,2002-05-01
Semi skimmed milk,1020,0,2,2002-05-01
Semi skimmed milk,2030,0,2,2002-05-01
Semi skimmed milk,3040,0,2,2002-05-01
Semi skimmed milk,4050,0,2,2002-05-01
Semi skimmed milk,5060,.029999971,2,2002-05-01
Semi skimmed milk,6070,.019999981,2,2002-05-01
Semi skimmed milk,7080,.060000002,2,2002-05-01
Semi skimmed milk,8090,.14000005,2,2002-05-01
Kerosene,10,170.63,2,2002-05-01
Kerosene,1020,2.6199951,2,2002-05-01
