year,price
1990,14.5
1990,14.5
1990,14.5
1990,14.5
1990,14.5
1990,14.5
1990,14.5
1990,14.5
1990,14.5
1990,14.5
